now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:21:04:51,up_120_60_,0.6742255687713623,0.519065,0.46169105,0.88412315,0.5188633,0.5192987,0.96175444,0.48332182,0.51921177,0.9277495,0.4245742,0.49320406,0.83909637,0.3852628,0.48253953,0.8937919,0.558156,0.5192673,0.90443295,0.6130896,0.49312246,0.8362027,0.6640001,0.47754472,0.86685234,0.51871616,0.6711938,0.8837458,0.491333,0.67112356,0.85671043,0.49539226,0.78128046,0.85816485,0.51083887,0.8963169,0.8732003,0.5461393,0.6712114,0.8635291,0.53459066,0.7813333,0.8460538,0.52274656,0.8962624,0.8913343,0.5186706,0.44623786,0.941414,0.526795,0.44622543,0.8557803,0.50711715,0.47205555,0.83953595,0.54240274,0.47214368,0.5646297,0.5189899,0.93795395,0.7773653,0.54239607,0.9328893,0.7699421,0.51897436,0.90155834,0.65200156,0.510975,0.9330314,0.821348,0.49131247,0.9328024,0.8044602,0.5109362,0.90169424,0.67696625,-1.00,158.53189249329128,-1,-1,-1,-1,159.63524276460095,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,0.7880682945251465,0.51905173,0.4566178,0.887333,0.5188442,0.5192854,0.9605295,0.47966596,0.5191928,0.9206912,0.4245902,0.4931365,0.84005624,0.38541925,0.4825277,0.91130555,0.5581241,0.5192494,0.9027599,0.61303306,0.48812288,0.8564465,0.66012734,0.47733808,0.8606982,0.51869994,0.67115515,0.88183624,0.49131018,0.66606075,0.8566412,0.49914956,0.7812503,0.8591715,0.51084465,0.89632183,0.8730364,0.5461251,0.671165,0.86044663,0.53459907,0.78132516,0.845398,0.5227492,0.8962743,0.8899673,0.51866376,0.44620106,0.94197744,0.52678084,0.44621038,0.85653967,0.5071243,0.47206342,0.8295568,0.54241735,0.47218236,0.604506,0.51899046,0.9379731,0.77659696,0.5423967,0.9329099,0.77030516,0.5189758,0.9015705,0.6489116,0.5109923,0.9330374,0.81936646,0.4913255,0.93281436,0.8013624,0.51093215,0.9017011,0.6753268,-1.00,157.71562622088143,-1,-1,-1,-1,158.87767900371142,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,0.872922420501709,0.52282745,0.45660126,0.8779243,0.519008,0.5140836,0.90409005,0.48729402,0.5089333,0.8693234,0.45215663,0.46168464,0.82776517,0.42076743,0.39883402,0.9306145,0.5580312,0.51409054,0.8656532,0.60122067,0.4410958,0.8220308,0.6208467,0.39880204,0.8436923,0.5187186,0.66071016,0.89959687,0.49130458,0.66066635,0.8682379,0.4992098,0.7810952,0.8685493,0.5108331,0.8961991,0.8580665,0.54617983,0.66073686,0.8831431,0.53838336,0.7812124,0.85785425,0.522725,0.89625716,0.8874826,0.518802,0.4461477,0.95494145,0.53458124,0.4462135,0.8738437,0.51097697,0.4720248,0.8082611,0.5463335,0.47231874,0.7461468,0.51898307,0.93799,0.782465,0.5423879,0.93294674,0.77438563,0.5189388,0.90155673,0.6531357,0.51097673,0.93292797,0.80384,0.49130526,0.92776024,0.78848845,0.5108944,0.90156287,0.66558397,-1.00,118.5738166494353,-1,-1,-1,-1,130.36637871481724,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,0.9367513656616211,0.5266233,0.45651743,0.86528426,0.5190126,0.5140724,0.9043725,0.48727497,0.5088983,0.8685883,0.45196074,0.46704754,0.8252535,0.42057624,0.39901307,0.9052052,0.55805147,0.51413023,0.86852354,0.5972957,0.4411288,0.8193732,0.6208361,0.39393076,0.8692489,0.5187295,0.6607307,0.8969533,0.49132746,0.66069263,0.86494696,0.49922195,0.78108764,0.86766607,0.51086193,0.89617056,0.8584013,0.54618365,0.66074884,0.8807643,0.5383942,0.7812201,0.85716325,0.5227353,0.8962614,0.88406336,0.51890975,0.44609302,0.94609916,0.5384471,0.4461801,0.884308,0.51469636,0.46701378,0.81304824,0.546365,0.47230855,0.72543955,0.51899254,0.9379886,0.77310824,0.5423988,0.93294847,0.76924115,0.5189451,0.9015685,0.6517869,0.51101124,0.93289137,0.8029978,0.49133965,0.9277202,0.78414905,0.5109196,0.90153956,0.6651022,-1.00,117.49486878158716,-1,-1,-1,-1,130.51646463322436,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,1.023519515991211,0.52668023,0.45664516,0.8632451,0.5189873,0.51408076,0.9095129,0.4872826,0.50888336,0.8716419,0.45193893,0.46695897,0.8214361,0.42054683,0.3990325,0.89973193,0.5543142,0.5141462,0.87703687,0.59725565,0.44602618,0.8167631,0.6209138,0.3988361,0.85666203,0.5187251,0.660754,0.8984554,0.4913343,0.66071475,0.8640492,0.49917722,0.7810985,0.86891574,0.51087147,0.896199,0.8632225,0.54616946,0.6607741,0.88044685,0.53835636,0.781194,0.8560721,0.52273166,0.8962627,0.8886533,0.5189317,0.4461664,0.9430256,0.5384852,0.4462854,0.8795584,0.5146972,0.4670251,0.8229989,0.54638,0.47718236,0.694674,0.5189828,0.9379618,0.7772223,0.54236716,0.9329149,0.7711077,0.5189614,0.90157884,0.6554863,0.5110054,0.93292516,0.80565995,0.49134555,0.9277601,0.78531194,0.5109403,0.9015747,0.6646408,-1.00,119.90327836268341,-1,-1,-1,-1,130.58899726057606,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,1.0853314399719238,0.5266401,0.46167734,0.86615497,0.5190026,0.5140365,0.9062699,0.48730147,0.50883645,0.87217295,0.45194298,0.46697077,0.82676154,0.42049482,0.39906308,0.89130354,0.55802065,0.5140854,0.8731384,0.597316,0.44600904,0.8208104,0.6209673,0.39885932,0.8523967,0.5187189,0.660688,0.9019087,0.49132398,0.66064686,0.8683902,0.49921173,0.77622813,0.8747229,0.5108791,0.896192,0.8646763,0.5461646,0.6607159,0.8846893,0.53837943,0.7811653,0.8608061,0.52275634,0.8962514,0.8854995,0.5189059,0.44615957,0.94623446,0.5384633,0.4512151,0.87793267,0.5146921,0.46701092,0.8187102,0.54637784,0.47718352,0.7349413,0.5190053,0.9379613,0.7697915,0.54240364,0.93290746,0.76608616,0.51896864,0.9015673,0.65060866,0.5110436,0.9329206,0.81481457,0.49137264,0.92775756,0.7907995,0.510939,0.90157616,0.67165166,-1.00,118.57540950723379,-1,-1,-1,-1,130.63957993003683,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,1.1461694240570068,0.52663225,0.45661384,0.8675626,0.5190108,0.51405376,0.9077023,0.48730835,0.5088766,0.87287164,0.45192063,0.46695676,0.8274267,0.4168488,0.39908472,0.889855,0.55803186,0.5140725,0.873106,0.5973852,0.44597253,0.8253233,0.6247977,0.39883444,0.845294,0.5187211,0.66069585,0.90127444,0.49132755,0.6606565,0.86764765,0.4992139,0.7762314,0.8742236,0.51088744,0.89619553,0.86463296,0.54616547,0.6607218,0.8841037,0.5383779,0.78116804,0.8607922,0.5227614,0.8962538,0.8850963,0.5189025,0.4461358,0.9473092,0.53845584,0.4462723,0.88049424,0.51468503,0.4670312,0.8157466,0.5463746,0.47718683,0.73688495,0.5190066,0.9379544,0.76837265,0.5424034,0.9329028,0.76635957,0.5189721,0.90157557,0.6515386,0.51104385,0.9329201,0.81306475,0.49137732,0.9277569,0.7891463,0.51095086,0.901583,0.6690942,-1.00,120.05937649130053,-1,-1,-1,-1,131.96530964099125,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,1.22196626663208,0.5266285,0.4566282,0.8661418,0.5189972,0.51408947,0.91024095,0.48730868,0.5088903,0.87546146,0.4519597,0.4669252,0.8287153,0.41685396,0.3990888,0.8907275,0.5543156,0.51412654,0.8812084,0.60115886,0.44615132,0.81902826,0.62476283,0.39895234,0.85257477,0.5187201,0.6607056,0.9008301,0.49132693,0.66066265,0.86747915,0.49922115,0.7762315,0.8739836,0.51086885,0.8961986,0.86427,0.546165,0.6607287,0.8838125,0.5383916,0.78116935,0.8622599,0.52277106,0.896251,0.8844938,0.51889914,0.44615084,0.9434045,0.53844357,0.446287,0.87448746,0.51106197,0.46706074,0.81127715,0.5463539,0.47721902,0.7156331,0.5190145,0.9379388,0.7626709,0.54241496,0.93287224,0.7591768,0.51897556,0.9015622,0.6496275,0.51104313,0.9329078,0.8197044,0.49136907,0.92774624,0.79550815,0.51092666,0.9015796,0.6739368,-1.00,121.39222435391133,-1,-1,-1,-1,132.00409285484793,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,1.2878055572509766,0.52663183,0.46176168,0.86675537,0.518983,0.5140486,0.909163,0.48729312,0.5088842,0.8785526,0.45193925,0.4618715,0.82429385,0.4168285,0.39903474,0.89003915,0.5543168,0.51406837,0.87575233,0.6012557,0.44109994,0.8373505,0.6287818,0.3988364,0.83230776,0.51870835,0.66067374,0.90361416,0.4913182,0.6606403,0.8705506,0.49920598,0.77620006,0.87851757,0.51085633,0.89622605,0.86769944,0.5461502,0.66068685,0.8845349,0.53837436,0.78113884,0.8642701,0.5227689,0.8962553,0.8892193,0.5188626,0.44623634,0.9473464,0.5384054,0.4512343,0.87002444,0.5110042,0.46703956,0.8279855,0.5463336,0.4771679,0.65272915,0.5190293,0.9379511,0.7704959,0.5424315,0.9328877,0.76669925,0.51897556,0.9015775,0.6507241,0.51105213,0.9329398,0.8296806,0.49137068,0.92779493,0.8024265,0.5109119,0.9016203,0.6794123,-1.00,122.83918668398834,-1,-1,-1,-1,131.93468027990755,-1,-1,-1,-1
2022:01:04:21:04:51,up_120_60_,1.3656277656555176,0.5228942,0.46178278,0.8681888,0.51894885,0.51408154,0.9143647,0.48367685,0.5089013,0.87564516,0.44821998,0.46689782,0.81401956,0.41674155,0.3990053,0.872595,0.55425215,0.5140946,0.88499326,0.5973137,0.45145243,0.82197183,0.62097347,0.3990904,0.85888803,0.5187025,0.66070634,0.90249145,0.49132332,0.6606775,0.8677411,0.49919435,0.78105456,0.8733937,0.51082873,0.89626974,0.86706537,0.54613584,0.6607142,0.88225657,0.53461015,0.78116626,0.86251026,0.52278453,0.8962571,0.8890652,0.51879805,0.44627953,0.9464434,0.53457475,0.4462779,0.8634058,0.5109206,0.46710572,0.82515395,0.54623383,0.4723169,0.5757175,0.52268726,0.93793833,0.7828303,0.54243666,0.9328807,0.778501,0.5189945,0.90155655,0.65503925,0.51098645,0.93296057,0.81885743,0.49131343,0.92779994,0.797724,0.51091003,0.9016417,0.6806197,-1.00,120.0995913754458,-1,-1,-1,-1,129.69974114895112,-1,-1,-1,-1
