now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:18:33:26,up_120_60_,0.6861705780029297,0.49140236,0.3831609,0.8723053,0.49130434,0.46697184,0.90060645,0.44425392,0.4670645,0.8576212,0.37366232,0.48285893,0.88854206,0.29528725,0.49852458,0.88365346,0.54635674,0.46693403,0.91700727,0.60911524,0.4880968,0.9074753,0.6757663,0.5194742,0.9490477,0.4953145,0.68152726,0.84765506,0.46389398,0.68150014,0.82356054,0.46387473,0.82321227,0.8574081,0.4562179,0.96437883,0.8592739,0.5266794,0.68152076,0.82924706,0.51884747,0.823073,0.91281205,0.51882726,0.9591419,0.8514994,0.48366788,0.3624476,0.94315106,0.5108727,0.36243692,0.8920025,0.46784937,0.38853088,0.8686296,0.5188964,0.39349723,0.89602935,0.51887655,1.0010103,0.6169595,0.5422765,0.9957283,0.60643643,0.5149057,0.9695531,0.7262801,0.4638611,0.9959325,0.6073377,0.45198128,0.9906404,0.62422925,0.46394312,0.9747836,0.7223786,-1.00,157.8635233473137,-1,-1,-1,-1,168.18783724379233,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,0.7909388542175293,0.49146247,0.3832026,0.86473244,0.49129122,0.46170074,0.89673537,0.4364933,0.4565725,0.82918245,0.3696475,0.45125204,0.83509773,0.2952903,0.44095933,0.94804335,0.5500951,0.46179542,0.8938138,0.6129838,0.4772152,0.8676119,0.67989975,0.4774165,0.87537885,0.49532488,0.6815562,0.8426685,0.46389377,0.6815326,0.8190623,0.46385252,0.8283007,0.8492476,0.45618612,0.97472745,0.8674096,0.5267011,0.6815342,0.82252437,0.518867,0.82822496,0.89661103,0.5188086,0.9747015,0.8392142,0.48368102,0.3624459,0.93765724,0.5109419,0.36244652,0.8965303,0.46779937,0.3885185,0.86840224,0.5189623,0.39353263,0.8960625,0.5189355,1.0114841,0.5400669,0.54233146,1.0062377,0.53477985,0.5148624,0.979911,0.7128597,0.46006423,1.0062376,0.56190133,0.4519311,0.9957976,0.56159806,0.46392235,0.9799622,0.7143857,-1.00,173.23011516862513,-1,-1,-1,-1,179.03671858817006,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,0.8557658195495605,0.5069884,0.38311383,0.8518824,0.50315714,0.44066703,0.91032124,0.4520663,0.43581787,0.914132,0.40115437,0.38834935,0.8035814,0.35387868,0.31536707,0.88347155,0.5503351,0.44066718,0.9471214,0.6091611,0.39387724,0.87614447,0.6717478,0.3466585,0.884633,0.50305367,0.6712869,0.8059748,0.4678818,0.6763064,0.7793217,0.4639084,0.8232343,0.8484652,0.4562157,0.96964055,0.8439851,0.5306561,0.6763091,0.7863809,0.51903427,0.82300806,0.897081,0.5188407,0.9644122,0.8410808,0.48765236,0.36239856,0.9134869,0.5148638,0.36238343,0.929573,0.47955504,0.38838926,0.8548225,0.52287364,0.38849884,0.80977976,0.5190103,1.0009536,0.51676774,0.5423446,0.9957445,0.52834624,0.51486087,0.9748179,0.708168,0.46392655,1.0062038,0.5016892,0.45200324,0.9958373,0.51119655,0.46393815,0.97496575,0.67810696,-1.00,142.24954409057676,-1,-1,-1,-1,134.60766652765585,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,0.9205935001373291,0.5070794,0.3831128,0.8582146,0.50697076,0.44067097,0.91062254,0.4520939,0.43581215,0.9207414,0.40114138,0.38836113,0.80963933,0.35386935,0.31543773,0.88130796,0.5503932,0.44066718,0.9445242,0.61290544,0.39395437,0.8695033,0.6717606,0.35158116,0.8821618,0.5031081,0.6712884,0.8050118,0.4717007,0.67127746,0.7813182,0.46395913,0.8231056,0.85140914,0.45620722,0.969541,0.84609705,0.53446716,0.6763247,0.78426194,0.51905036,0.81803745,0.9018031,0.5188753,0.9592048,0.84335953,0.4913292,0.3624094,0.90908235,0.5149167,0.36234257,0.9382698,0.47960317,0.38835707,0.8692541,0.5266183,0.3883468,0.7917839,0.51896816,0.99587125,0.54310024,0.54232234,0.9907194,0.55576766,0.51489836,0.9746765,0.7164456,0.46393013,1.0062026,0.55658966,0.45199174,0.99580157,0.564705,0.46392548,0.9748956,0.687078,-1.00,143.72560165844882,-1,-1,-1,-1,134.27396727421146,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,0.9814291000366211,0.5070841,0.38312775,0.8574934,0.5069734,0.44066516,0.9105724,0.45207456,0.43576378,0.91876495,0.4011757,0.3884428,0.80245775,0.35013643,0.31544706,0.87457585,0.55039626,0.44070494,0.94572693,0.61296654,0.39393276,0.8632093,0.6717429,0.35168138,0.8871002,0.5030922,0.6712798,0.80451334,0.47166148,0.6712708,0.77927923,0.46394637,0.8230769,0.85398614,0.45622304,0.969614,0.8418981,0.53447497,0.6763153,0.7843374,0.51906025,0.8180375,0.8988138,0.5188272,0.964343,0.8435531,0.49133724,0.36241987,0.90571827,0.5149159,0.36233702,0.93818974,0.47960433,0.38833183,0.8654534,0.52292275,0.38828442,0.7962744,0.51899767,0.99589765,0.5082562,0.5423244,0.990753,0.5215415,0.51484376,0.97477216,0.71099234,0.4639624,1.0061806,0.5053613,0.45202148,0.9958194,0.5179907,0.46393114,0.9749625,0.6771684,-1.00,143.6826084906703,-1,-1,-1,-1,135.37473397671735,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,1.0422391891479492,0.5108498,0.37809485,0.8650598,0.5069915,0.44069567,0.9092168,0.4521027,0.43581906,0.9222685,0.40109873,0.38844833,0.8017224,0.3462042,0.31546965,0.8560406,0.55039006,0.44071123,0.9472998,0.6130094,0.39875972,0.8708751,0.6718284,0.3517715,0.8973261,0.5031027,0.6711934,0.8049212,0.47167203,0.67117816,0.7775137,0.46395344,0.82307446,0.8522603,0.45624757,0.9696403,0.8369165,0.53449017,0.67122626,0.7836309,0.5190407,0.8180339,0.90087306,0.51883304,0.9643166,0.84256315,0.49137592,0.36240092,0.90583235,0.5149528,0.36229286,0.9427907,0.47960842,0.38834068,0.8714898,0.5229051,0.3832789,0.73678833,0.5189564,1.0009774,0.51874804,0.54231155,0.9957466,0.5264568,0.5148653,0.9747366,0.7123779,0.46781442,1.006232,0.5039894,0.4520837,0.99589,0.51826954,0.46396217,0.9798384,0.66966033,-1.00,143.76093698593473,-1,-1,-1,-1,136.4224984642893,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,1.1020793914794922,0.5110585,0.38312995,0.88650024,0.50320566,0.4407499,0.9084227,0.45206982,0.44059667,0.9238978,0.3973204,0.3885008,0.8118394,0.3461779,0.32038343,0.85165393,0.5503679,0.44075766,0.9511189,0.61301845,0.3987032,0.8655385,0.6719082,0.35179445,0.89401233,0.50305456,0.67631817,0.80572754,0.46787235,0.6763125,0.7823044,0.46394268,0.82308894,0.85493207,0.45623335,0.9696807,0.8396583,0.530676,0.67633766,0.7860923,0.51903754,0.8181022,0.89591455,0.51884377,0.96443325,0.8454126,0.49149105,0.36244684,0.8893194,0.51505494,0.36226788,0.9358802,0.47956514,0.38841555,0.8845924,0.5266547,0.38332826,0.43985933,0.51897866,1.0011264,0.53427917,0.5423446,0.99586767,0.54375094,0.5148758,0.9748351,0.73135126,0.46398506,1.0063484,0.51070106,0.45203477,1.0009979,0.51717716,0.46396708,0.97987294,0.67226946,-1.00,143.78777707919028,-1,-1,-1,-1,131.54747377666993,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,1.1778769493103027,0.5109984,0.37809688,0.8796635,0.5069521,0.4407669,0.9078727,0.45205513,0.44065237,0.92191964,0.39727643,0.38850933,0.81958276,0.34609628,0.3204446,0.84679693,0.5503964,0.44076216,0.94432354,0.6130597,0.3939318,0.859115,0.6719235,0.35178238,0.8919336,0.49924308,0.6763959,0.8118754,0.4678072,0.67639303,0.7877205,0.46391767,0.8231059,0.8591799,0.45624214,0.9695736,0.83511376,0.53063285,0.6764062,0.7919096,0.5190045,0.8229473,0.903003,0.5188248,0.9644298,0.84649056,0.4914462,0.36240658,0.8965298,0.51502836,0.36223724,0.94285077,0.47957352,0.38842118,0.8897126,0.5266821,0.38325068,0.5502523,0.5189588,1.0010531,0.5221195,0.54231334,0.99581665,0.52936715,0.51486653,0.9748371,0.723789,0.46778116,1.0062292,0.49967784,0.4520568,0.9958769,0.51126766,0.46396485,0.9749285,0.6691672,-1.00,143.7953940170563,-1,-1,-1,-1,131.5145610001437,-1,-1,-1,-1
2022:01:04:18:33:26,up_120_60_,1.2567071914672852,0.5108903,0.38310373,0.86695796,0.5031368,0.4407304,0.9088017,0.4520056,0.44065657,0.9207154,0.3971318,0.38858026,0.8355973,0.3421744,0.32044014,0.8534291,0.5503286,0.44067723,0.95118886,0.61305356,0.39391428,0.86348104,0.671908,0.35168314,0.89355826,0.49916542,0.6711902,0.81003493,0.4677646,0.67121047,0.781757,0.46386164,0.82314396,0.85968006,0.45622328,0.96962696,0.8466181,0.53054297,0.67117375,0.791547,0.5189691,0.8180839,0.90921986,0.5188186,0.96954465,0.8457737,0.4913935,0.36239734,0.9011652,0.5149684,0.3622703,0.9394923,0.4795607,0.3883548,0.8794863,0.52291197,0.38327277,0.66675925,0.5189525,1.0011365,0.5104577,0.54230106,0.99590284,0.5162145,0.5148545,0.97492975,0.7230833,0.4638809,1.0062442,0.5287294,0.45197523,0.9958344,0.5346205,0.46397373,0.9798466,0.6834439,-1.00,143.8610493503053,-1,-1,-1,-1,132.49792070094068,-1,-1,-1,-1
2022:01:04:18:33:27,up_120_60_,1.3225178718566895,0.5071287,0.37801212,0.85511136,0.5031077,0.4407118,0.9092019,0.4519946,0.44062442,0.9233704,0.39334264,0.38855466,0.84852964,0.3345101,0.31546035,0.8688374,0.5503181,0.440693,0.9520613,0.61302376,0.39391932,0.8679593,0.671869,0.35170555,0.8947842,0.4991788,0.67114717,0.8117296,0.46775088,0.67117447,0.7810808,0.46387416,0.8230872,0.8666901,0.45621765,0.9695716,0.853706,0.53057075,0.6711259,0.7934178,0.51896214,0.82293123,0.909266,0.51880765,0.9695259,0.84973717,0.4913106,0.3623052,0.9152433,0.5149256,0.36219466,0.94251776,0.47951978,0.38832694,0.877112,0.52287143,0.38324803,0.70373356,0.5189307,1.006187,0.5378099,0.5422876,0.99591887,0.53728205,0.51484823,0.97492,0.7299483,0.46386483,1.0061918,0.5599461,0.45195425,0.9957574,0.5664522,0.46395013,0.97495717,0.69946575,-1.00,143.81494699498606,-1,-1,-1,-1,133.2852085634331,-1,-1,-1,-1
