Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:28:56:612,0.000,0.002,0.005,0.002,11.049,144.036,-27.234
11:28:56:683,0.071,0.002,0.016,-0.004,11.069,143.993,-27.249
11:28:56:683,0.071,-0.011,-0.001,-0.007,11.092,143.968,-27.299
11:28:56:683,0.071,0.014,0.014,0.008,11.112,143.959,-27.333
11:28:56:684,0.072,-0.025,0.022,-0.010,11.166,143.961,-27.478
11:28:56:808,0.196,0.005,-0.003,-0.012,11.172,143.888,-27.467
11:28:56:871,0.259,-0.002,-0.002,-0.005,11.206,143.852,-27.450
11:28:57:407,0.795,-0.003,0.000,0.004,11.122,143.993,-28.027
11:28:57:407,0.795,0.000,0.010,-0.001,10.989,143.985,-28.121
11:28:57:408,0.796,-0.011,0.015,0.001,11.087,144.061,-28.287
11:28:57:547,0.934,0.004,0.002,0.003,11.414,144.309,-28.124
11:28:57:547,0.934,-0.006,-0.004,-0.005,11.308,144.344,-28.108
11:28:57:547,0.934,0.007,-0.010,-0.008,11.187,144.345,-28.081
11:28:57:607,0.995,0.000,0.009,0.002,11.159,144.439,-28.014
11:28:57:607,0.995,0.002,0.012,0.010,11.123,144.462,-28.018
11:28:57:607,0.995,0.006,0.019,-0.001,11.040,144.472,-28.046
11:28:57:608,0.996,0.009,-0.019,-0.003,11.117,144.419,-27.951
11:28:57:665,1.053,-0.016,0.005,-0.004,11.159,144.424,-27.957
11:28:57:665,1.053,-0.011,0.010,-0.006,11.064,144.266,-27.789
11:28:57:666,1.054,-0.005,-0.002,-0.002,11.050,144.285,-27.712
11:28:57:939,1.327,-0.007,0.003,-0.001,10.178,143.651,-27.313
11:28:58:006,1.394,-0.007,0.002,-0.007,10.128,143.587,-27.327
11:28:58:007,1.395,-0.010,-0.007,-0.011,10.135,143.597,-27.363
11:28:58:007,1.395,-0.010,-0.010,-0.019,10.131,143.581,-27.450
11:28:58:008,1.396,-0.003,0.000,-0.006,10.094,143.585,-27.494
11:28:58:21,1.598,0.016,0.002,0.001,9.734,143.735,-27.701
11:28:58:21,1.598,0.004,0.021,-0.002,9.740,143.757,-27.692
11:28:58:21,1.598,0.012,0.025,0.002,9.744,143.731,-27.658
11:28:58:327,1.715,-0.017,0.019,-0.009,9.695,143.674,-27.593
11:28:58:328,1.715,-0.002,0.007,-0.009,9.656,143.619,-27.506
11:28:58:328,1.715,-0.007,0.019,-0.008,9.679,143.607,-27.497
11:28:58:597,1.985,0.019,-0.017,-0.009,9.907,143.829,-27.101
11:28:58:597,1.985,0.002,0.003,0.000,9.890,143.909,-27.138
11:28:58:597,1.985,0.010,0.005,0.002,9.829,144.008,-27.094
11:28:58:647,2.035,0.001,0.004,-0.008,9.730,143.967,-26.996
11:28:58:662,2.050,-0.016,0.025,-0.007,9.655,143.929,-26.900
11:28:58:662,2.050,-0.004,0.005,-0.010,9.603,143.936,-26.790
11:28:58:733,2.121,-0.013,0.019,-0.012,9.601,143.923,-26.777
11:28:58:733,2.121,-0.007,0.029,-0.004,9.621,143.928,-26.751
11:28:58:733,2.121,-0.002,0.020,0.001,9.620,143.928,-26.686
11:28:58:734,2.122,0.002,0.020,-0.006,9.642,143.905,-26.648
11:28:58:787,2.175,0.013,0.011,0.004,9.735,143.891,-26.659
