Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:23:59:592,0.000,-0.006,0.018,0.001,8.383,148.427,-27.290
11:23:59:593,0.001,-0.004,0.000,0.006,8.354,148.425,-27.213
11:23:59:593,0.001,0.015,-0.001,0.006,8.387,148.427,-27.097
11:23:59:716,0.124,-0.002,-0.013,0.004,8.436,148.338,-26.989
11:23:59:716,0.124,-0.004,0.003,-0.001,8.391,148.324,-27.013
11:23:59:717,0.125,0.005,-0.004,-0.002,8.261,148.214,-26.941
11:23:59:834,0.242,-0.009,0.008,-0.010,8.206,148.236,-26.989
11:23:59:846,0.254,0.005,-0.016,-0.012,8.178,148.222,-26.879
11:23:59:846,0.254,-0.005,-0.009,-0.009,8.185,148.233,-26.821
11:23:59:916,0.323,0.003,0.011,-0.002,8.110,148.363,-26.855
11:23:59:917,0.324,-0.007,-0.002,-0.001,8.075,148.415,-26.846
11:23:59:918,0.325,0.009,0.008,0.001,8.019,148.415,-26.830
11:24:00:179,0.586,-0.014,0.007,-0.005,7.981,148.557,-26.970
11:24:00:18,0.587,-0.010,0.009,-0.001,8.014,148.582,-26.929
11:24:00:181,0.588,0.004,-0.004,-0.004,8.024,148.605,-26.879
11:24:00:316,0.724,-0.006,0.000,0.001,8.044,148.651,-26.884
11:24:00:316,0.724,0.008,0.005,0.005,8.045,148.647,-26.849
11:24:00:317,0.725,0.000,0.006,0.000,8.081,148.649,-26.810
11:24:00:317,0.725,-0.006,0.002,-0.009,8.091,148.626,-26.806
11:24:00:357,0.764,-0.006,0.000,-0.003,8.110,148.589,-26.755
11:24:00:517,0.925,-0.009,0.006,-0.010,8.161,148.599,-26.762
11:24:00:518,0.926,-0.005,-0.016,-0.020,8.181,148.575,-26.737
11:24:00:518,0.926,-0.007,-0.005,-0.013,8.235,148.546,-26.669
11:24:00:519,0.927,0.000,-0.009,-0.020,8.246,148.548,-26.626
11:24:00:52,0.928,-0.018,0.006,-0.010,8.233,148.528,-26.627
11:24:00:52,0.928,-0.007,-0.009,-0.003,8.250,148.556,-26.605
11:24:00:521,0.929,0.004,-0.007,-0.014,8.268,148.578,-26.548
11:24:00:522,0.930,0.001,-0.009,-0.012,8.295,148.617,-26.527
11:24:00:63,1.038,-0.014,-0.006,-0.020,8.378,148.576,-26.455
11:24:00:759,1.166,-0.005,-0.008,-0.010,8.337,148.638,-26.344
11:24:00:779,1.186,0.013,-0.003,-0.008,8.253,148.640,-26.274
11:24:00:779,1.186,-0.003,0.001,-0.006,8.143,148.667,-26.328
11:24:00:78,1.187,-0.008,0.025,0.006,8.106,148.704,-26.413
11:24:00:78,1.187,0.000,0.017,0.005,8.007,148.697,-26.415
11:24:00:818,1.226,0.002,0.022,0.001,7.976,148.668,-26.406
11:24:00:839,1.247,-0.013,0.011,-0.004,7.997,148.656,-26.410
11:24:00:84,1.248,-0.005,0.024,-0.001,7.988,148.616,-26.391
11:24:00:841,1.249,-0.005,0.000,-0.005,7.972,148.578,-26.364
11:24:00:841,1.249,-0.012,0.009,-0.007,8.058,148.577,-26.412
11:24:00:902,1.310,0.017,-0.019,-0.008,8.098,148.518,-26.315
11:24:00:903,1.311,-0.008,-0.006,-0.009,8.154,148.519,-26.330
11:24:00:903,1.311,-0.006,-0.005,-0.004,8.188,148.508,-26.378
11:24:01:241,1.649,-0.008,0.012,-0.013,8.112,148.382,-26.437
11:24:01:241,1.649,-0.005,0.007,-0.006,8.061,148.413,-26.463
11:24:01:365,1.773,0.000,-0.006,-0.007,8.080,148.271,-26.379
11:24:01:365,1.773,0.008,-0.015,-0.002,8.125,148.243,-26.330
11:24:01:366,1.774,-0.010,0.010,-0.004,8.154,148.229,-26.336
11:24:01:829,2.237,-0.002,-0.008,-0.017,8.329,148.145,-26.534
11:24:01:829,2.237,0.009,-0.001,-0.012,8.323,148.153,-26.539
11:24:01:829,2.237,-0.015,0.015,-0.007,8.397,148.229,-26.564
11:24:01:83,2.238,0.006,-0.001,-0.001,8.403,148.244,-26.535
11:24:01:902,2.310,-0.008,0.003,-0.010,8.448,148.228,-26.528
11:24:01:903,2.311,-0.005,0.009,-0.015,8.522,148.234,-26.530
11:24:01:903,2.311,-0.002,-0.007,-0.011,8.610,148.258,-26.526
11:24:01:904,2.312,0.003,-0.002,-0.008,8.668,148.267,-26.533
11:24:02:163,2.571,-0.004,0.003,-0.016,8.698,148.254,-26.524
11:24:02:164,2.572,-0.005,-0.010,-0.018,8.668,148.256,-26.498
11:24:02:165,2.573,-0.003,-0.009,-0.014,8.648,148.299,-26.462
11:24:02:166,2.574,-0.009,-0.008,-0.009,8.608,148.329,-26.462
11:24:02:22,2.628,-0.004,0.002,-0.009,8.512,148.371,-26.473
11:24:02:287,2.695,-0.003,-0.002,-0.008,8.505,148.387,-26.398
11:24:02:287,2.695,0.009,0.004,-0.010,8.518,148.364,-26.366
11:24:02:345,2.752,0.005,-0.004,-0.013,8.553,148.373,-26.348
11:24:02:346,2.753,-0.003,0.003,-0.005,8.660,148.319,-26.362
11:24:02:553,2.961,-0.007,-0.001,-0.009,9.018,148.210,-26.552
11:24:02:553,2.961,0.002,-0.008,-0.015,9.058,148.149,-26.565
11:24:02:554,2.962,-0.009,-0.009,-0.021,9.109,148.094,-26.570
11:24:02:611,3.019,-0.008,-0.005,-0.011,9.131,148.057,-26.599
11:24:02:612,3.020,-0.016,-0.009,-0.021,9.174,148.031,-26.708
