Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:26:43:772,0.000,0.005,-0.003,0.011,-19.124,-49.050,7.779
10:26:44:235,0.463,0.006,-0.008,0.010,-19.077,-49.008,7.786
10:26:44:444,0.671,-0.003,-0.009,0.003,-19.064,-48.947,7.815
10:26:44:445,0.672,-0.012,-0.011,-0.016,-19.052,-48.889,7.837
10:26:44:446,0.673,-0.015,-0.010,0.003,-19.053,-48.851,7.867
10:26:44:446,0.673,-0.028,-0.011,-0.010,-19.056,-48.817,7.920
10:26:44:611,0.838,-0.017,-0.011,-0.016,-19.051,-48.782,7.941
10:26:44:611,0.838,-0.007,0.001,0.017,-19.054,-48.775,7.897
10:26:44:611,0.838,-0.009,-0.002,-0.008,-19.110,-48.775,7.943
10:26:44:707,0.934,-0.008,0.003,-0.014,-19.142,-48.754,7.971
10:26:44:708,0.935,0.001,-0.004,0.004,-19.146,-48.726,8.018
10:26:44:709,0.936,-0.027,0.012,-0.012,-19.176,-48.743,8.081
10:26:44:709,0.936,-0.001,0.006,0.002,-19.223,-48.808,8.005
10:26:45:108,1.335,0.033,-0.015,0.003,-19.136,-48.703,8.339
10:26:45:123,1.350,-0.011,-0.019,-0.010,-19.150,-48.662,8.590
10:26:45:164,1.392,0.001,-0.005,-0.014,-19.077,-48.570,8.908
10:26:45:164,1.392,-0.004,-0.009,0.013,-18.970,-48.633,8.844
10:26:45:47,1.697,-0.017,0.002,-0.007,-18.951,-48.639,8.890
10:26:45:47,1.697,0.008,-0.014,0.019,-18.943,-48.654,8.891
10:26:45:471,1.698,0.008,-0.003,0.013,-18.924,-48.643,8.970
10:26:45:472,1.699,-0.028,0.008,-0.031,-18.920,-48.637,9.143
10:26:45:524,1.752,0.000,-0.005,0.004,-18.921,-48.664,9.046
10:26:45:559,1.787,-0.018,0.011,-0.028,-18.939,-48.591,9.198
10:26:45:796,2.024,-0.009,0.006,-0.014,-18.947,-48.515,9.143
10:26:45:796,2.024,-0.014,0.001,-0.004,-18.992,-48.502,9.081
10:26:45:797,2.025,-0.012,0.011,-0.017,-19.012,-48.527,9.121
10:26:45:798,2.026,-0.005,0.016,-0.005,-19.011,-48.541,9.123
10:26:46:259,2.487,-0.006,0.001,-0.024,-18.874,-48.562,9.573
10:26:46:26,2.488,0.011,-0.018,0.018,-18.949,-48.637,9.246
10:26:46:261,2.489,-0.019,-0.005,-0.025,-18.898,-48.707,9.455
10:26:46:303,2.531,0.003,-0.009,-0.005,-18.883,-48.802,9.468
10:26:46:363,2.591,-0.014,-0.001,-0.017,-18.905,-48.805,9.504
10:26:46:363,2.591,-0.011,-0.008,0.004,-18.906,-48.816,9.528
10:26:46:457,2.684,-0.013,0.007,-0.016,-18.926,-48.922,9.649
10:26:46:458,2.685,-0.026,0.009,-0.014,-18.994,-49.205,9.766
10:26:46:458,2.685,0.001,0.013,0.009,-18.978,-49.215,9.639
10:26:46:459,2.686,-0.009,0.001,-0.010,-18.980,-49.223,9.634
10:26:46:489,2.716,-0.010,-0.013,-0.013,-18.881,-49.754,10.023
10:26:46:497,2.724,0.007,0.007,0.016,-18.865,-49.812,9.985
10:26:46:721,2.948,0.011,0.002,-0.001,-18.981,-49.476,9.594
10:26:46:721,2.948,-0.025,0.007,0.002,-19.014,-49.457,9.644
10:26:46:722,2.949,-0.009,0.010,0.011,-19.031,-49.444,9.640
10:26:46:749,2.976,0.021,-0.002,-0.004,-19.044,-49.465,9.582
10:26:46:75,2.977,-0.030,-0.017,-0.013,-19.033,-49.428,9.667
10:26:46:972,3.199,0.013,-0.002,0.015,-19.164,-49.588,9.387
10:26:46:972,3.199,-0.016,0.012,-0.003,-19.150,-49.608,9.438
10:26:46:973,3.200,-0.003,0.004,-0.003,-19.126,-49.581,9.418
10:26:47:01,3.237,0.005,-0.007,-0.006,-19.114,-49.549,9.379
10:26:47:222,3.450,-0.002,0.003,0.010,-19.003,-49.679,9.165
10:26:47:222,3.450,-0.011,0.010,-0.008,-19.005,-49.677,9.224
10:26:47:223,3.451,0.012,0.009,-0.004,-19.009,-49.648,9.146
10:26:47:683,3.910,-0.017,-0.002,-0.006,-18.924,-49.616,9.070
10:26:47:684,3.911,-0.004,-0.002,-0.006,-18.895,-49.606,9.125
10:26:47:684,3.911,-0.004,-0.001,0.002,-18.881,-49.585,9.095
10:26:47:685,3.912,-0.011,-0.001,0.002,-18.880,-49.587,9.066
10:26:47:827,4.055,-0.010,0.002,-0.016,-18.850,-49.572,9.127
10:26:48:034,4.262,-0.003,0.010,-0.002,-18.844,-49.571,9.124
10:26:48:145,4.373,-0.014,0.008,-0.017,-18.825,-49.548,9.173
10:26:48:146,4.374,0.000,-0.007,0.014,-18.842,-49.586,9.163
10:26:48:146,4.374,-0.011,-0.026,-0.007,-18.840,-49.638,9.252
