Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:29:44:487,0.000,0.009,0.025,0.019,-23.978,-49.839,6.340
10:29:44:524,0.037,-0.012,0.023,0.000,-23.963,-49.865,6.304
10:29:44:615,0.128,-0.023,0.008,-0.015,-23.837,-49.846,6.275
10:29:44:661,0.174,0.002,0.011,0.003,-23.779,-49.911,6.264
10:29:44:686,0.199,-0.003,0.002,-0.008,-23.728,-49.909,6.255
10:29:44:725,0.238,-0.007,0.005,-0.010,-23.704,-49.900,6.260
10:29:44:737,0.250,0.001,-0.001,-0.001,-23.709,-49.918,6.302
10:29:44:775,0.287,0.000,0.019,0.003,-23.714,-49.949,6.311
10:29:44:853,0.366,0.001,0.005,0.006,-23.709,-49.940,6.300
10:29:44:853,0.366,0.005,0.007,0.005,-23.714,-49.942,6.309
10:29:44:861,0.374,-0.001,0.018,0.003,-23.712,-49.950,6.347
10:29:44:902,0.415,0.003,0.010,0.007,-23.711,-49.960,6.386
10:29:44:902,0.415,-0.009,0.007,-0.003,-23.713,-49.925,6.372
10:29:44:953,0.466,-0.002,0.006,-0.005,-23.719,-49.839,6.347
10:29:45:027,0.540,-0.034,0.002,-0.015,-23.711,-49.839,6.381
10:29:45:027,0.540,-0.017,0.014,-0.013,-23.700,-49.843,6.305
10:29:45:062,0.575,0.003,0.005,-0.003,-23.709,-49.883,6.214
10:29:45:074,0.587,-0.017,0.011,-0.004,-23.690,-49.969,6.315
10:29:45:152,0.665,-0.012,0.016,0.004,-23.674,-50.041,6.237
10:29:45:243,0.756,0.002,0.016,0.005,-23.650,-50.025,6.212
10:29:45:244,0.757,-0.010,0.016,-0.003,-23.622,-50.019,6.231
10:29:45:317,0.830,0.012,0.004,-0.001,-23.554,-50.028,6.204
10:29:45:324,0.837,0.002,0.006,0.000,-23.514,-50.020,6.330
10:29:45:524,1.037,-0.005,-0.007,-0.011,-23.487,-49.976,6.489
10:29:45:58,1.093,-0.014,0.021,-0.015,-23.493,-49.991,6.582
10:29:45:581,1.094,0.001,0.009,0.000,-23.514,-50.004,6.533
10:29:45:581,1.094,0.000,0.006,0.008,-23.522,-50.065,6.564
10:29:45:702,1.215,-0.010,0.025,0.010,-23.574,-50.125,6.740
10:29:45:749,1.262,-0.027,0.018,-0.011,-23.576,-50.152,6.762
10:29:45:786,1.299,-0.006,0.011,0.000,-23.551,-50.154,6.857
10:29:45:827,1.340,0.013,-0.007,0.006,-23.500,-50.231,6.792
10:29:45:827,1.340,-0.005,0.010,-0.002,-23.455,-50.268,6.852
10:29:45:878,1.391,0.021,-0.001,0.016,-23.451,-50.326,6.842
10:29:45:99,1.503,0.008,0.005,0.013,-23.472,-50.287,6.899
10:29:45:99,1.503,0.012,0.004,0.006,-23.466,-50.280,6.866
10:29:46:04,1.553,-0.015,0.026,-0.010,-23.461,-50.270,6.921
10:29:46:04,1.553,-0.004,0.017,0.007,-23.471,-50.258,6.855
10:29:46:074,1.587,0.002,0.011,0.011,-23.484,-50.261,6.801
10:29:46:116,1.629,-0.011,0.017,-0.003,-23.453,-50.220,6.863
10:29:46:164,1.677,0.001,0.009,0.010,-23.445,-50.228,6.803
10:29:46:165,1.678,-0.006,0.016,0.002,-23.425,-50.242,6.881
10:29:46:287,1.799,-0.008,0.000,-0.002,-23.320,-50.182,6.938
10:29:46:3,1.812,-0.008,0.005,-0.010,-23.321,-50.186,6.991
