Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:39:52:23,0.000,-0.005,0.008,-0.008,26.556,-51.084,26.914
10:39:52:23,0.000,0.004,-0.015,0.021,26.520,-51.097,26.847
10:39:52:279,0.049,-0.003,-0.007,0.010,26.522,-51.172,26.934
10:39:52:359,0.130,-0.001,0.022,-0.010,26.519,-51.261,27.221
10:39:52:413,0.183,0.009,-0.006,0.029,26.474,-51.259,27.242
10:39:52:414,0.184,0.007,-0.012,0.045,26.480,-51.271,27.272
10:39:52:542,0.312,-0.004,0.003,-0.004,26.333,-51.141,27.098
10:39:52:599,0.369,0.008,0.004,0.033,26.172,-51.010,26.927
10:39:52:621,0.391,-0.017,0.017,-0.019,26.197,-50.981,27.108
10:39:52:675,0.446,0.005,-0.010,0.028,26.154,-50.951,26.998
10:39:52:676,0.447,0.006,-0.002,0.029,26.138,-50.924,26.973
10:39:52:781,0.551,-0.016,-0.004,0.019,26.189,-50.881,27.247
10:39:52:781,0.551,-0.014,-0.004,0.008,26.251,-50.908,27.268
10:39:52:862,0.632,-0.013,-0.012,0.001,26.268,-50.903,27.298
10:39:52:863,0.633,-0.011,-0.012,0.019,26.258,-50.916,27.248
10:39:52:864,0.634,-0.016,-0.020,0.001,26.262,-50.935,27.285
10:39:53:152,0.922,-0.006,-0.029,0.025,26.208,-51.141,27.122
10:39:53:152,0.922,0.001,-0.012,0.033,26.211,-51.170,27.058
10:39:53:152,0.922,-0.005,0.000,-0.005,26.271,-51.191,27.296
10:39:53:202,0.972,-0.004,-0.004,0.019,26.251,-51.206,27.350
10:39:53:202,0.972,0.003,0.006,0.020,26.232,-51.214,27.314
10:39:53:224,0.994,0.006,0.006,0.006,26.254,-51.219,27.363
10:39:53:25,1.020,-0.013,-0.006,0.017,26.295,-51.217,27.403
10:39:53:306,1.076,0.000,-0.002,0.020,26.328,-51.254,27.289
10:39:53:306,1.076,0.003,0.002,0.011,26.348,-51.276,27.282
10:39:53:464,1.234,0.003,0.005,0.038,26.410,-51.325,27.223
10:39:53:571,1.341,-0.014,-0.003,-0.003,26.275,-51.242,27.042
10:39:53:592,1.362,-0.021,-0.026,0.027,26.180,-51.210,26.955
10:39:53:647,1.418,0.004,0.027,-0.003,26.138,-51.209,26.967
10:39:53:647,1.418,-0.012,0.013,-0.021,26.072,-51.203,27.135
10:39:53:989,1.759,0.026,0.026,0.027,25.798,-51.422,26.318
10:39:54:064,1.834,-0.005,-0.002,0.015,25.907,-51.372,26.031
10:39:54:12,1.890,-0.014,-0.008,-0.004,25.970,-51.426,26.013
10:39:54:12,1.890,0.003,-0.016,0.020,26.010,-51.479,25.997
10:39:54:172,1.942,-0.008,-0.021,0.022,26.012,-51.519,25.991
10:39:54:173,1.943,-0.001,-0.010,0.016,26.039,-51.590,26.014
10:39:54:385,2.155,0.008,-0.002,0.005,25.900,-51.635,25.724
10:39:54:386,2.156,0.009,-0.007,0.029,25.835,-51.597,25.648
