Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:09:34:082,0.000,0.002,0.008,-0.004,32.948,-49.239,29.700
10:09:34:137,0.055,-0.009,-0.008,0.005,32.965,-49.290,29.661
10:09:34:217,0.135,-0.005,-0.013,0.005,32.975,-49.363,29.635
10:09:34:242,0.160,-0.018,0.024,0.003,32.997,-49.387,29.668
10:09:34:294,0.213,-0.005,-0.002,0.001,33.011,-49.418,29.659
10:09:34:295,0.214,-0.002,-0.001,0.011,32.990,-49.413,29.605
10:09:34:374,0.293,0.001,0.001,0.013,32.955,-49.429,29.593
10:09:34:533,0.451,0.002,-0.002,0.002,33.055,-49.421,29.649
10:09:34:612,0.531,-0.008,0.014,-0.002,33.083,-49.435,29.622
10:09:34:613,0.532,-0.007,0.008,-0.005,33.098,-49.444,29.640
10:09:34:614,0.533,-0.003,0.000,0.002,33.119,-49.445,29.610
10:09:34:82,0.738,-0.004,0.002,0.012,33.261,-49.582,29.540
10:09:34:82,0.738,-0.008,0.016,-0.018,33.293,-49.598,29.605
10:09:34:901,0.819,-0.004,-0.011,0.019,33.290,-49.630,29.557
10:09:34:902,0.820,-0.005,0.015,0.003,33.272,-49.660,29.538
10:09:34:903,0.821,-0.014,0.002,-0.005,33.276,-49.662,29.580
10:09:34:979,0.898,-0.007,0.016,-0.015,33.188,-49.675,29.589
10:09:35:,0.919,0.010,0.008,0.024,33.142,-49.674,29.431
10:09:35:026,0.944,-0.008,0.019,-0.003,33.139,-49.669,29.416
10:09:35:21,1.129,0.003,0.011,0.004,33.144,-49.627,29.473
10:09:35:265,1.184,-0.015,-0.004,-0.004,33.175,-49.626,29.570
10:09:35:266,1.185,0.011,0.016,0.002,33.141,-49.627,29.493
10:09:35:29,1.209,-0.004,0.002,-0.001,33.133,-49.634,29.501
10:09:35:315,1.234,0.002,0.007,0.004,33.153,-49.632,29.557
10:09:35:342,1.260,-0.011,0.022,-0.005,33.167,-49.630,29.605
10:09:35:446,1.365,-0.002,0.005,-0.004,33.176,-49.583,29.596
10:09:35:472,1.391,0.003,0.006,0.002,33.159,-49.578,29.523
10:09:35:499,1.418,-0.008,0.009,0.005,33.168,-49.579,29.522
10:09:35:604,1.523,-0.010,0.015,-0.020,33.180,-49.525,29.597
10:09:35:688,1.606,0.001,0.007,0.006,33.174,-49.533,29.596
10:09:35:74,1.658,0.006,0.006,0.003,33.167,-49.530,29.573
10:09:35:741,1.659,0.000,0.008,0.005,33.181,-49.532,29.594
10:09:35:788,1.707,-0.012,0.009,-0.012,33.173,-49.500,29.612
10:09:35:814,1.733,-0.002,-0.007,0.002,33.154,-49.492,29.525
10:09:35:84,1.759,-0.008,0.006,0.008,33.161,-49.494,29.547
10:09:35:866,1.785,-0.020,0.020,-0.021,33.172,-49.470,29.652
10:09:35:919,1.837,-0.008,0.014,-0.001,33.092,-49.416,29.622
10:09:35:949,1.867,-0.010,0.026,-0.032,33.120,-49.413,29.717
10:09:35:972,1.890,-0.007,-0.001,-0.002,33.147,-49.456,29.660
10:09:36:024,1.942,-0.013,0.011,-0.010,33.200,-49.540,29.681
10:09:36:108,2.027,0.004,-0.004,0.004,33.193,-49.533,29.675
10:09:36:109,2.028,-0.011,0.019,-0.012,33.212,-49.535,29.715
10:09:36:109,2.028,-0.005,-0.002,-0.004,33.242,-49.546,29.705
10:09:36:181,2.100,-0.007,-0.004,0.007,33.275,-49.581,29.699
10:09:36:208,2.126,0.000,0.007,-0.003,33.278,-49.568,29.735
10:09:36:261,2.179,0.001,0.013,0.003,33.255,-49.558,29.707
10:09:36:316,2.234,-0.003,0.014,-0.008,33.266,-49.560,29.757
10:09:36:317,2.235,0.002,0.012,-0.001,33.266,-49.559,29.747
10:09:36:339,2.257,-0.001,0.012,0.002,33.248,-49.556,29.695
10:09:36:394,2.313,-0.013,0.011,0.004,33.273,-49.543,29.690
10:09:36:496,2.414,-0.007,0.014,0.009,33.269,-49.567,29.635
10:09:36:552,2.470,-0.004,0.001,0.009,33.260,-49.568,29.646
10:09:36:553,2.471,0.005,0.008,-0.010,33.233,-49.513,29.671
10:09:36:577,2.495,-0.012,0.000,0.002,33.222,-49.490,29.679
10:09:36:602,2.520,-0.010,0.011,0.000,33.211,-49.489,29.639
10:09:36:628,2.546,-0.010,-0.001,0.001,33.207,-49.484,29.624
10:09:36:712,2.631,-0.008,0.002,0.001,33.208,-49.477,29.667
10:09:36:713,2.632,-0.016,0.011,-0.012,33.212,-49.471,29.701
10:09:36:713,2.632,-0.009,-0.002,0.005,33.175,-49.464,29.635
10:09:36:812,2.730,0.011,0.011,0.017,33.108,-49.463,29.608
10:09:36:838,2.756,-0.013,0.020,-0.015,33.127,-49.439,29.713
