now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:16:29:29,down_150_60_,0.6851694583892822,0.4441758,0.5088177,0.8282674,0.48736486,0.5559364,0.85242754,0.48344433,0.55079466,0.7761594,0.5149669,0.61354965,0.23280777,0.54617536,0.6555197,0.16449532,0.49524048,0.5609326,0.87330735,0.5228234,0.6085664,0.78321797,0.5464714,0.65055794,0.8169932,0.5109336,0.6869591,0.86078703,0.51084507,0.68692285,0.80986273,0.46387935,0.78128475,0.7595032,0.4914831,0.8964856,0.6293423,0.5147541,0.6870616,0.90010405,0.45989215,0.7864608,0.847729,0.49922964,0.9017729,0.8207059,0.44029677,0.48804998,0.11707634,0.45199776,0.48817298,0.88051295,0.0,0.0,0.0,0.47168455,0.5089132,0.7790972,0.4561163,0.92762643,0.74498206,0.47174063,0.9380341,0.7696985,0.5149026,0.91730267,0.81768024,0.45614204,0.90697306,0.3123382,0.45993337,0.90673,0.24927166,0.51483804,0.901585,0.3127182,-1.00,152.14325895215293,-1,-1,-1,-1,6.403287916779767,-1,-1,-1,-1
2022:01:04:16:29:29,down_150_60_,0.7839047908782959,0.44419238,0.5139762,0.78586054,0.4873833,0.5560243,0.8507605,0.48354506,0.55078816,0.77305424,0.51500934,0.6136281,0.25778687,0.5461996,0.6556404,0.19590515,0.49146008,0.56108516,0.8869598,0.52278996,0.61358416,0.74444044,0.5464846,0.6554484,0.781253,0.5110304,0.68699455,0.86583745,0.51472217,0.68692565,0.81931114,0.46397668,0.78128606,0.75156456,0.49150065,0.89649224,0.63602996,0.5146968,0.68711704,0.88059753,0.4562604,0.78650904,0.84903246,0.49918723,0.90180403,0.8224467,0.0,0.0,0.0,0.45192367,0.49331215,0.81215674,0.0,0.0,0.0,0.46390635,0.5140072,0.7914513,0.4561048,0.9276244,0.74931765,0.47172228,0.9380343,0.7734597,0.5148785,0.9173431,0.820773,0.4561522,0.9069719,0.31040058,0.45993885,0.90673745,0.24731684,0.5148583,0.9016027,0.31793553,-1.00,171.3938080789994,-1,-1,-1,-1,5.381977680969415,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,0.8497292995452881,0.42870516,0.51404214,0.78343225,0.48338526,0.5507923,0.7960042,0.48337007,0.5403718,0.7467603,0.5148036,0.6083683,0.3143571,0.5384576,0.650339,0.2404891,0.4833359,0.55591136,0.85020554,0.51480407,0.6032665,0.78215426,0.54242754,0.6503156,0.8049808,0.50704557,0.6867765,0.83461773,0.51086825,0.6866542,0.78899914,0.46004218,0.7813077,0.7933689,0.4876387,0.89641356,0.67946684,0.50704485,0.68691534,0.85829365,0.456156,0.7915709,0.867366,0.4991712,0.9018189,0.8267961,0.0,0.0,0.0,0.43645018,0.49838874,0.7631846,0.0,0.0,0.0,0.45590878,0.50374115,0.82380307,0.45606562,0.92259973,0.7610928,0.471727,0.9380134,0.7777705,0.51487005,0.91732275,0.82543766,0.45601797,0.9068576,0.36528566,0.45615673,0.9016786,0.29842615,0.5146861,0.9014847,0.3251193,-1.00,147.40342846819843,-1,-1,-1,-1,26.524767999077202,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,0.9105966091156006,0.4286843,0.5139911,0.82271713,0.4834273,0.5508254,0.8105402,0.48337373,0.54031724,0.74592626,0.5147847,0.60324657,0.29667836,0.54222375,0.6501159,0.24804795,0.48336783,0.55601573,0.8526233,0.51473707,0.6031197,0.77281564,0.54230183,0.65005535,0.8343128,0.50709766,0.6867515,0.84281415,0.5109984,0.6817543,0.7926795,0.46007138,0.7812335,0.7799215,0.48761913,0.89638203,0.65397143,0.5032092,0.68692076,0.8559759,0.45611802,0.7865291,0.87247187,0.49917185,0.9017796,0.8298258,0.0,0.0,0.0,0.44027236,0.49837902,0.78501487,0.0,0.0,0.0,0.45606324,0.50879145,0.8250022,0.45605087,0.9225858,0.76247525,0.47168538,0.9380109,0.7798747,0.5148784,0.9172662,0.82670254,0.45604798,0.9068552,0.34887052,0.4561919,0.9016841,0.28338942,0.5146712,0.9014429,0.3079621,-1.00,147.26860064684826,-1,-1,-1,-1,27.89846602049125,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,0.9733984470367432,0.42873582,0.5089322,0.8203351,0.483407,0.55583405,0.8129985,0.48333257,0.54027313,0.75120246,0.51473385,0.6031133,0.2763305,0.5384306,0.6501155,0.20581362,0.4834098,0.5610491,0.8756368,0.5147408,0.60818857,0.766214,0.5422914,0.650181,0.8323367,0.50711524,0.6867509,0.84203196,0.51104885,0.6817129,0.79058,0.46010283,0.7812593,0.7786568,0.4912884,0.89639235,0.6519078,0.5031717,0.68695235,0.8531933,0.45612445,0.791594,0.8683197,0.49916542,0.9017927,0.8279881,0.0,0.0,0.0,0.4441722,0.49326652,0.8011145,0.0,0.0,0.0,0.45615852,0.5088299,0.8253837,0.45606753,0.92761374,0.75788736,0.47170615,0.93802875,0.78062487,0.5148776,0.9172799,0.8239289,0.45604742,0.90684587,0.3435651,0.45619315,0.9016715,0.27737752,0.51471376,0.9014573,0.30931348,-1.00,146.58154249106232,-1,-1,-1,-1,26.364787249289527,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,1.0521886348724365,0.4324498,0.50897443,0.82616353,0.4833951,0.5558416,0.81153256,0.48331854,0.5403931,0.7489387,0.5110101,0.60826284,0.28088233,0.53456545,0.65024513,0.20391563,0.48343524,0.56097883,0.8739895,0.5147155,0.60828876,0.7476761,0.5422293,0.6502502,0.7988327,0.50703734,0.68684447,0.84527504,0.51094437,0.686693,0.7967568,0.4600734,0.7813381,0.79431176,0.4913534,0.8964636,0.68131006,0.5031535,0.6870103,0.85501474,0.45610628,0.791625,0.86630845,0.49917534,0.9018012,0.8226312,0.0,0.0,0.0,0.44421163,0.49324864,0.8057369,0.0,0.0,0.0,0.4561698,0.50375813,0.8236517,0.4560874,0.92763263,0.7532221,0.47174668,0.9380237,0.77431184,0.51487464,0.91728693,0.81738853,0.45604914,0.9069262,0.35227248,0.4561876,0.90173656,0.2890726,0.5147572,0.9015248,0.33175662,-1.00,147.078849398812,-1,-1,-1,-1,24.725503413993398,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,1.1140267848968506,0.4324631,0.5089038,0.8327826,0.4834297,0.5559323,0.8194754,0.4834938,0.5455768,0.7585821,0.51481,0.6082731,0.4135315,0.5384909,0.65037656,0.3042254,0.47966847,0.56101793,0.8612589,0.51097685,0.6083121,0.76204723,0.5385196,0.65037084,0.8136559,0.51085246,0.6868883,0.86126405,0.51480246,0.6867421,0.82459855,0.46384618,0.78633815,0.7937463,0.49140152,0.8965484,0.7057763,0.5031416,0.6870414,0.85242903,0.45610002,0.7916527,0.8611986,0.49916542,0.9018016,0.82008237,0.0,0.0,0.0,0.44427553,0.49318558,0.8247037,0.0,0.0,0.0,0.45622796,0.50883937,0.83682877,0.45610842,0.9276197,0.74425673,0.4717633,0.93799704,0.7650132,0.51485574,0.91728497,0.81512934,0.45602694,0.9069864,0.36791706,0.45618185,0.90671206,0.30177504,0.5147864,0.90160245,0.35149777,-1.00,110.14380234944569,-1,-1,-1,-1,28.04438913206146,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,1.1928119659423828,0.4324967,0.5139285,0.8273907,0.4833694,0.5558294,0.7995782,0.4835061,0.5455698,0.75706255,0.5148429,0.6082773,0.3928944,0.54223835,0.65030885,0.31489846,0.47953874,0.5560471,0.82781184,0.51090056,0.6032879,0.72313005,0.5384666,0.6502826,0.79585624,0.5108742,0.6867636,0.8560802,0.5148393,0.6817468,0.8140125,0.46012917,0.7813507,0.7813448,0.49138477,0.8964833,0.66830826,0.50314945,0.686929,0.85059416,0.4561116,0.79163647,0.86263674,0.49916714,0.90179485,0.8234508,0.43253556,0.49310687,0.082700424,0.44426268,0.49333724,0.81247926,0.0,0.0,0.0,0.45620364,0.50892866,0.83414906,0.45609042,0.9225748,0.7488691,0.47173375,0.9380011,0.7695223,0.51487035,0.9172891,0.81881034,0.45604494,0.90689766,0.35241428,0.45619807,0.90172213,0.28387043,0.51478213,0.90155005,0.32599375,-1.00,61.233539448719476,-1,-1,-1,-1,30.044834905385837,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,1.2546472549438477,0.42872813,0.5139218,0.8053128,0.4832894,0.55580986,0.79469717,0.48343396,0.54035604,0.7491605,0.5147444,0.60817116,0.3320521,0.5266815,0.6505723,0.2078405,0.47562563,0.5560952,0.83003795,0.5108339,0.60332197,0.77000284,0.5384937,0.6502601,0.84024173,0.5109439,0.6868162,0.8596656,0.51485765,0.68665284,0.8150627,0.46008223,0.7813335,0.7737088,0.49136165,0.89644355,0.6266789,0.50701004,0.68698967,0.8607619,0.4561343,0.791675,0.860582,0.499201,0.90179837,0.82587963,0.43254742,0.49309075,0.07942187,0.4404114,0.49332902,0.78871423,0.0,0.0,0.0,0.45608464,0.5088278,0.83713794,0.45609197,0.92255914,0.75450814,0.4717153,0.93800956,0.7727198,0.51489604,0.9172569,0.8171309,0.45607197,0.9068796,0.33468866,0.4562263,0.90171343,0.26486298,0.5147562,0.90149415,0.29756534,-1.00,58.40360589674833,-1,-1,-1,-1,21.96042767300711,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,1.3224942684173584,0.42873758,0.51401,0.81641257,0.48330644,0.5559324,0.80806,0.4833712,0.5455893,0.7516328,0.51477516,0.60831696,0.33977503,0.522744,0.6555135,0.210769,0.47945893,0.5610037,0.8529357,0.51094985,0.6033665,0.7801002,0.54222775,0.6502706,0.840923,0.51098377,0.68681884,0.8635299,0.51487887,0.686659,0.82093334,0.46012312,0.78127354,0.7827113,0.49134538,0.8964051,0.6494688,0.5070808,0.6869738,0.8653669,0.456127,0.79159325,0.8664498,0.49919412,0.90176606,0.8290361,0.43248054,0.49321207,0.075268425,0.44417918,0.49844742,0.7873472,0.0,0.0,0.0,0.45611456,0.50895995,0.8389056,0.4560938,0.922526,0.7510671,0.4717164,0.9379777,0.7692138,0.51488763,0.9172181,0.8204582,0.4560359,0.9068249,0.35280082,0.45619446,0.9016688,0.28144166,0.5147484,0.9014602,0.31318215,-1.00,107.69961522325721,-1,-1,-1,-1,20.06531687264981,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,1.3922791481018066,0.4286591,0.5141462,0.8263896,0.48333606,0.55602413,0.8261857,0.47953722,0.5507333,0.74972427,0.5147641,0.608484,0.25376716,0.0,0.0,0.0,0.48338646,0.5611302,0.9110484,0.51478046,0.60838145,0.8161344,0.54236084,0.6503758,0.85750073,0.5071125,0.6869189,0.84422165,0.5109104,0.6868021,0.8054886,0.46013874,0.78132004,0.77913463,0.49130148,0.89641714,0.664963,0.5071097,0.6870642,0.8683318,0.45616898,0.7915962,0.8698285,0.49918422,0.9018012,0.82852924,0.4324328,0.49842808,0.066855274,0.44026282,0.50357974,0.77920204,0.0,0.0,0.0,0.45597827,0.51390666,0.83886665,0.45612153,0.9225277,0.76460063,0.4717363,0.9379868,0.784404,0.51487017,0.9172928,0.82777756,0.45604765,0.9068495,0.36597604,0.45620474,0.901704,0.29218814,0.5146831,0.9014928,0.31884325,-1.00,147.10833590758386,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:04:16:29:30,down_150_60_,1.45613694190979,0.42856517,0.5142318,0.86375046,0.47966477,0.5609603,0.8397034,0.4756183,0.5558953,0.7656451,0.5109444,0.6085171,0.27680507,0.0,0.0,0.0,0.4835198,0.561132,0.927364,0.5147718,0.6083545,0.8061758,0.5423327,0.6503185,0.85032135,0.5070426,0.6868733,0.83195525,0.5070323,0.68679523,0.79984796,0.46010742,0.7813453,0.7787007,0.49128878,0.8964081,0.6726985,0.5108661,0.6869937,0.87129533,0.4562102,0.7915677,0.86044747,0.49919254,0.90178937,0.8261223,0.42871132,0.49849832,0.0781386,0.43647385,0.50370306,0.79463446,0.0,0.0,0.0,0.45605952,0.51408803,0.84744245,0.45613825,0.9225305,0.76284873,0.47176918,0.93798465,0.78508353,0.5148703,0.917273,0.8259376,0.4560246,0.9068426,0.38407674,0.4561662,0.901681,0.30908749,0.5110597,0.90147734,0.32514963,-1.00,125.95289727974982,-1,-1,-1,-1,-1,-1,-1,-1,-1
