now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:16:33:00,down_90_30_,0.6881577968597412,0.42068347,0.603103,0.52349776,0.46004847,0.5667253,0.8009255,0.47178775,0.5613682,0.79062116,0.483573,0.645078,0.27825642,0.47174945,0.7183302,0.321085,0.45605305,0.57698196,0.8744878,0.4796615,0.665978,0.86172366,0.4756076,0.7340797,0.8584649,0.5383619,0.6659517,0.7105498,0.5423118,0.6555111,0.71811247,0.4833497,0.7704626,0.7052758,0.48359787,0.8909872,0.51302344,0.5344701,0.6763489,0.7777174,0.48363647,0.7760113,0.9366522,0.48749223,0.9016602,0.9052752,0.0,0.0,0.0,0.41680118,0.59780556,0.51739687,0.0,0.0,0.0,0.42072943,0.566764,0.8500332,0.45208564,0.9069034,0.8144031,0.4561694,0.9277142,0.7970388,0.4992544,0.9173754,0.78662217,0.45593074,0.89630616,0.24146852,0.45990318,0.8962018,0.18948795,0.49146602,0.89627564,0.20443678,-1.00,151.62155428741275,-1,-1,-1,-1,65.45698310163392,-1,-1,-1,-1
2022:01:04:16:33:00,down_90_30_,0.7898862361907959,0.42088515,0.6031126,0.63751036,0.46387917,0.5718594,0.7806486,0.46390277,0.56645584,0.7998718,0.4834429,0.6502674,0.53977513,0.46011478,0.72893435,0.47868237,0.46389943,0.5821902,0.80527246,0.48357052,0.6711693,0.84560245,0.47560212,0.7341294,0.8317895,0.530656,0.67632926,0.7050668,0.5306497,0.6711514,0.6742879,0.483303,0.7707179,0.7672733,0.48736566,0.8963291,0.6205343,0.5383655,0.676441,0.7937625,0.48354194,0.7759244,0.9195229,0.48749238,0.90177417,0.8687842,0.42438063,0.60289705,0.059008185,0.42069775,0.5978356,0.63329375,0.0,0.0,0.0,0.42458403,0.5666496,0.8614542,0.45215932,0.9173781,0.7627557,0.45999584,0.9330657,0.7838022,0.49928194,0.9225796,0.7677676,0.4559938,0.9068252,0.27406594,0.45989767,0.90172184,0.2185383,0.5030881,0.90163535,0.27501562,-1.00,175.70804606260378,-1,-1,-1,-1,1.0852686241994147,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,0.8557100296020508,0.42456934,0.63961476,0.82348967,0.4678911,0.6086528,0.80922383,0.46777907,0.6031836,0.7793171,0.48735496,0.65556705,0.22536269,0.46387997,0.69746387,0.2395215,0.47568431,0.6292209,0.80828524,0.51491827,0.69201833,0.86785233,0.5267392,0.77050453,0.8183033,0.5189062,0.7286757,0.84376246,0.51504904,0.7235456,0.76657593,0.45228195,0.7759987,0.8510477,0.4794672,0.8910239,0.66179943,0.5228357,0.7289909,0.88681036,0.45590982,0.79689366,0.9003117,0.48756605,0.9018313,0.8725623,0.0,0.0,0.0,0.4244933,0.6188515,0.817415,0.0,0.0,0.0,0.43253317,0.6032026,0.83381116,0.45211074,0.9276276,0.759902,0.45997426,0.9379961,0.7910516,0.50700915,0.9172438,0.7967387,0.44424093,0.8964733,0.47198552,0.44823405,0.8962219,0.40610772,0.48741883,0.8961327,0.28840595,-1.00,179.11646573225153,-1,-1,-1,-1,3.541652469916662,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,0.936495304107666,0.42451775,0.6345993,0.790784,0.46777517,0.608663,0.8057443,0.4638538,0.60314614,0.7555438,0.4756569,0.6554702,0.17977816,0.4560723,0.68701434,0.18362153,0.4794964,0.6241814,0.81768614,0.5147283,0.6870141,0.7280836,0.49134853,0.7288204,0.45912796,0.5187992,0.72871536,0.8661345,0.514947,0.7236491,0.7990279,0.45204753,0.7760793,0.8685642,0.4834808,0.89615077,0.77034944,0.52273446,0.729,0.91616917,0.4522289,0.7968249,0.88276035,0.48765182,0.9067293,0.85946107,0.42444047,0.6138393,0.063281536,0.42450792,0.6187651,0.79174095,0.0,0.0,0.0,0.43635198,0.60319954,0.8153974,0.4521879,0.93286407,0.7768325,0.46383741,0.9381421,0.79995954,0.5108791,0.9173832,0.8037033,0.4519941,0.9067284,0.42337334,0.45214474,0.9015272,0.39127252,0.49916098,0.8964507,0.34081605,-1.00,149.39795676267798,-1,-1,-1,-1,40.705788050879505,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,1.0043373107910156,0.42450833,0.6136632,0.7708444,0.46385616,0.6083943,0.84105206,0.4678318,0.60312724,0.7802134,0.5148482,0.6452007,0.34420735,0.55410975,0.6870031,0.28490782,0.46396193,0.6137719,0.8180631,0.514984,0.65048,0.8580717,0.554145,0.68714625,0.8742614,0.5189434,0.7286364,0.8301916,0.51897573,0.72352767,0.782705,0.45218688,0.77610034,0.8339123,0.4835835,0.8960705,0.73348266,0.51900655,0.7289311,0.88851357,0.4519686,0.7968895,0.8556471,0.48764902,0.9017657,0.8631643,0.42448208,0.6083183,0.08872253,0.42450997,0.6081861,0.84388924,0.0,0.0,0.0,0.43636397,0.5927393,0.7965243,0.45221058,0.9328348,0.74737495,0.46383533,0.93810475,0.79010737,0.51090926,0.9171756,0.80892265,0.45208877,0.9067718,0.34459704,0.45587412,0.90159386,0.3164787,0.5031046,0.8964057,0.33206445,-1.00,130.25910720955085,-1,-1,-1,-1,82.85456106476136,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,1.066176414489746,0.42450666,0.60324794,0.8640788,0.46777597,0.608302,0.83327657,0.46011308,0.60817367,0.80900383,0.49923724,0.6556105,0.16190869,0.54238296,0.6869072,0.10103409,0.4756709,0.6085324,0.8759118,0.5149314,0.650113,0.87924546,0.54630166,0.6867502,0.86531615,0.5186793,0.72868955,0.85940766,0.51504743,0.7284915,0.8241559,0.45216432,0.78119427,0.8415797,0.4835442,0.8963465,0.78766006,0.51884,0.7288698,0.91654825,0.45202503,0.791713,0.862676,0.48762858,0.9067032,0.85673153,0.4244143,0.59792525,0.08454695,0.42461824,0.59784526,0.86601496,0.0,0.0,0.0,0.444326,0.5769565,0.79790545,0.4522435,0.9328861,0.7842449,0.46387324,0.9381338,0.8139828,0.5108366,0.9173489,0.8094846,0.45206967,0.91201323,0.40556887,0.4522209,0.90671885,0.3700467,0.5030882,0.9013811,0.36020744,-1.00,133.753923799251,-1,-1,-1,-1,42.78229363476758,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,1.1259877681732178,0.42464623,0.6030848,0.883388,0.46785927,0.6082337,0.8366012,0.46383944,0.60319924,0.7937326,0.50702876,0.65031177,0.2026642,0.4874897,0.70255953,0.14292671,0.47948402,0.60856164,0.8678519,0.5149029,0.65050215,0.7888611,0.5461428,0.69202155,0.8217383,0.5150544,0.72856194,0.84770775,0.51502144,0.7235188,0.8058895,0.45216104,0.7812009,0.829649,0.4835091,0.896269,0.7748121,0.5188147,0.72879434,0.91575634,0.4520424,0.7968487,0.86700296,0.48762622,0.9018531,0.8586561,0.42452392,0.59260523,0.20071627,0.42478716,0.5927572,0.83950293,0.0,0.0,0.0,0.44819757,0.57687235,0.8026196,0.45222464,0.9328973,0.77898324,0.46385366,0.9381448,0.8098128,0.51084346,0.9173095,0.80680203,0.45202097,0.90693283,0.40992567,0.4521749,0.90169173,0.3786538,0.49923453,0.8965581,0.34545976,-1.00,130.23003146168477,-1,-1,-1,-1,25.217417183696817,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,1.1918120384216309,0.42466083,0.5874718,0.85365033,0.46777898,0.60824794,0.8293818,0.46388954,0.6029617,0.7796514,0.48750317,0.6553941,0.29105148,0.47566268,0.6973845,0.24077474,0.47570935,0.6136813,0.8386434,0.51477766,0.681677,0.75573015,0.54244965,0.69217914,0.7202586,0.51506144,0.7285368,0.8366249,0.5150381,0.7234705,0.7993232,0.45219156,0.78111607,0.82737976,0.48358646,0.8962122,0.76925737,0.5188,0.7288137,0.90541375,0.45201367,0.7968539,0.8703877,0.487628,0.9018555,0.8603546,0.4244885,0.5717992,0.372625,0.42855766,0.5717403,0.86025995,0.0,0.0,0.0,0.45222962,0.5666006,0.9104895,0.45223716,0.93290114,0.7802248,0.46386594,0.9381704,0.81649166,0.5108508,0.91727513,0.81221384,0.45206088,0.90692097,0.41209456,0.4522014,0.9016898,0.3781426,0.5031355,0.8965152,0.35350615,-1.00,164.78824958369432,-1,-1,-1,-1,29.237264597288707,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,1.2566382884979248,0.42476436,0.57179374,0.9042989,0.47177124,0.6032213,0.8345269,0.4638933,0.5979134,0.73378116,0.49134877,0.6503599,0.12400998,0.48347932,0.7079175,0.122926,0.48329622,0.60844845,0.91550547,0.5149,0.67114437,0.7751163,0.54229146,0.6920549,0.7687734,0.5148828,0.7284848,0.8429313,0.5147772,0.72340846,0.79459715,0.45208684,0.7811077,0.82384914,0.483573,0.89616334,0.76945907,0.5186914,0.7287635,0.929089,0.45197678,0.79681075,0.86656547,0.49128777,0.9018337,0.86330134,0.42467415,0.56626356,0.40828365,0.43247095,0.566398,0.90245897,0.0,0.0,0.0,0.45610783,0.5663257,0.94785476,0.4522447,0.93286467,0.7857897,0.46388933,0.93815875,0.8201375,0.51090616,0.91725045,0.8172554,0.45205417,0.9068752,0.4150754,0.4521915,0.9016691,0.38020584,0.50311625,0.8964506,0.35015917,-1.00,149.60459543518877,-1,-1,-1,-1,45.933534841489056,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,1.316479206085205,0.42864454,0.5614057,0.9390217,0.46789783,0.60313433,0.8375993,0.45624518,0.60304636,0.797421,0.48741972,0.6710897,0.14771226,0.48340002,0.7130699,0.15638013,0.48341557,0.60325384,0.9409962,0.51498127,0.6504777,0.82450783,0.5422962,0.6871036,0.79911804,0.5147805,0.7236218,0.8354671,0.5108803,0.723447,0.78259665,0.45210063,0.786325,0.805535,0.48362634,0.89637387,0.7748858,0.5186799,0.72862846,0.9175874,0.45195806,0.7917033,0.8664181,0.49129146,0.901846,0.8569347,0.42466307,0.56093967,0.862043,0.44038698,0.5560061,0.8892592,0.42475104,0.5614242,0.050730955,0.4561372,0.5610608,0.89714515,0.4559221,0.9329578,0.79357165,0.4639643,0.9382044,0.825883,0.510917,0.91730917,0.816641,0.45215493,0.9121362,0.40254444,0.4522565,0.9068406,0.36277103,0.50693035,0.9013578,0.3477043,-1.00,125.5183599625036,-1,-1,-1,-1,75.70337748845185,-1,-1,-1,-1
2022:01:04:16:33:01,down_90_30_,1.3912785053253174,0.42849186,0.56147844,0.9555885,0.467773,0.6031045,0.84876865,0.45609075,0.6029778,0.8111848,0.48354152,0.6764314,0.1487368,0.4795676,0.70794106,0.15899298,0.48339283,0.60325855,0.94636333,0.51499,0.65541726,0.80999136,0.5384697,0.6870407,0.7660945,0.51102716,0.72359526,0.8396585,0.5031099,0.72341335,0.7776543,0.45208788,0.7864254,0.7887743,0.4835883,0.89633644,0.77102184,0.5150554,0.7285881,0.92040205,0.45192188,0.79169977,0.86804396,0.49130225,0.90184486,0.8590404,0.4245776,0.56096804,0.8658072,0.4364303,0.55607605,0.8996727,0.0,0.0,0.0,0.45610422,0.56098574,0.918586,0.45593333,0.932975,0.8024717,0.46397707,0.93822753,0.8350853,0.5109296,0.91731054,0.82276696,0.45218077,0.91212463,0.40368855,0.45226052,0.90684,0.36409372,0.5030969,0.9013124,0.3394796,-1.00,123.88534588138076,-1,-1,-1,-1,76.7711377027436,-1,-1,-1,-1
