now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:16:26:32,down_150_30_,0.6981401443481445,0.45188916,0.5192486,0.77868843,0.48744515,0.5195275,0.8616706,0.48741257,0.51923954,0.76745826,0.49532202,0.5874065,0.11164069,0.0,0.0,0.0,0.48755932,0.524551,0.9038127,0.5031591,0.6033388,0.871959,0.49134254,0.6817063,0.921888,0.5149847,0.6504651,0.8078748,0.51869607,0.65033424,0.7601833,0.51098424,0.77583605,0.73963314,0.5070103,0.8961177,0.66212696,0.51499814,0.6555256,0.90700656,0.5146991,0.78107685,0.8717838,0.5071247,0.90136176,0.83656234,0.4481738,0.51409256,0.07877708,0.4519001,0.5087953,0.76429296,0.0,0.0,0.0,0.45627847,0.48276663,0.8565861,0.46775824,0.90166026,0.8393859,0.47962582,0.90702313,0.8515264,0.514872,0.9119989,0.8097389,0.46782044,0.8964201,0.27669054,0.47959664,0.8962999,0.23600295,0.5148323,0.9014734,0.36598602,-1.00,179.92295925988216,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,0.8018631935119629,0.4482098,0.5191802,0.71118146,0.4875229,0.51956964,0.8632577,0.48756617,0.51924264,0.7702738,0.49525037,0.58751863,0.1454636,0.49133825,0.6505429,0.07587048,0.48755503,0.52461314,0.89641505,0.4953439,0.6033479,0.8549087,0.49145883,0.6817063,0.9009534,0.5150568,0.65039927,0.8022991,0.518736,0.65025264,0.7542293,0.5108665,0.7757454,0.6999587,0.50696415,0.8960705,0.6140553,0.51507205,0.65546834,0.899474,0.51468885,0.7810994,0.8733801,0.51085293,0.90138465,0.84089273,0.0,0.0,0.0,0.45188046,0.5036657,0.7053964,0.0,0.0,0.0,0.45993185,0.4828377,0.8350408,0.4678122,0.90177,0.814818,0.48331448,0.9120778,0.8317208,0.51493496,0.91199505,0.808957,0.47167113,0.8964833,0.2501052,0.47965962,0.896285,0.21392941,0.5148124,0.9014133,0.3398912,-1.00,178.9414444264134,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,0.8676867485046387,0.4364322,0.58227247,0.72914094,0.48327518,0.56129646,0.8605452,0.483677,0.5507537,0.7931821,0.5031916,0.6397973,0.23707044,0.48347375,0.7182223,0.31930634,0.47178212,0.5667577,0.8433826,0.48743257,0.65043986,0.86978537,0.48732555,0.7285601,0.8830543,0.54621816,0.6556792,0.82348984,0.5501844,0.6504248,0.80183506,0.49918848,0.77070427,0.7647101,0.5031793,0.8911232,0.5824213,0.5423131,0.6659771,0.8137739,0.49928707,0.78109276,0.84724694,0.50711006,0.901444,0.8653222,0.42484593,0.57706034,0.1530407,0.4324379,0.56662405,0.78833807,0.0,0.0,0.0,0.4441958,0.5558549,0.79965967,0.46382692,0.90172726,0.7213324,0.47951576,0.9120304,0.75034356,0.5149051,0.9121689,0.81147087,0.4678115,0.8961773,0.24605718,0.47957838,0.8858987,0.19962266,0.5149226,0.90134275,0.30212793,-1.00,109.92866970995169,-1,-1,-1,-1,2.1131675285904277,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,0.9494922161102295,0.44029444,0.6029682,0.7857393,0.48331782,0.5663479,0.86461484,0.48359337,0.5610418,0.8170131,0.5031697,0.6449196,0.37281835,0.48739833,0.7236147,0.37175465,0.4794303,0.5717546,0.8397879,0.48740497,0.6504952,0.8601894,0.48736265,0.7288073,0.8877984,0.5464539,0.6607614,0.809029,0.55033106,0.6554706,0.773708,0.49924022,0.77066594,0.7778382,0.50704217,0.8961349,0.6553111,0.5462971,0.66597784,0.8351161,0.5070566,0.7810858,0.8371855,0.5071229,0.9014867,0.839636,0.42866662,0.6029376,0.17937377,0.43253112,0.5875073,0.7537909,0.0,0.0,0.0,0.44040522,0.5614293,0.82529324,0.4638389,0.90179074,0.71587044,0.47953945,0.91210854,0.73964006,0.51489645,0.91718596,0.78346026,0.46775606,0.8963719,0.2739687,0.47951597,0.891134,0.22448708,0.5149864,0.90149015,0.35768402,-1.00,141.3915178231788,-1,-1,-1,-1,4.31349498625293,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,1.025289535522461,0.43636596,0.60329777,0.70407844,0.47962862,0.5667256,0.8027486,0.47964486,0.5664689,0.788571,0.48755342,0.6503149,0.5990936,0.48362768,0.7285512,0.54424495,0.47965023,0.57172346,0.8508669,0.48757422,0.6555643,0.8100973,0.48742113,0.73387593,0.8637346,0.55011714,0.67112195,0.7816395,0.5501799,0.6608305,0.75078964,0.4952261,0.77567375,0.84304035,0.5031597,0.89627135,0.74723816,0.5502584,0.67129546,0.8357854,0.50312346,0.7761125,0.8559037,0.51088446,0.9015099,0.84063554,0.0,0.0,0.0,0.42869654,0.5979317,0.7391031,0.0,0.0,0.0,0.43642586,0.56651974,0.82938015,0.4639135,0.9067515,0.7096416,0.48333195,0.91721326,0.74565834,0.51493967,0.9121433,0.7835156,0.46389627,0.89651316,0.35764617,0.47564974,0.8961967,0.3072587,0.5149006,0.90162975,0.40785664,-1.00,177.50399054934297,-1,-1,-1,-1,5.027859799947559,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,1.0861268043518066,0.43646762,0.6081635,0.6765285,0.48330188,0.5716406,0.82263833,0.48361698,0.56629425,0.83372813,0.4914317,0.6553913,0.41577142,0.479609,0.728634,0.40453482,0.47561812,0.582122,0.7922696,0.48361784,0.6660412,0.84050685,0.48343682,0.7340078,0.86516804,0.55016834,0.6711685,0.78828037,0.55414194,0.66071737,0.74402434,0.4913664,0.77055436,0.83489525,0.50701845,0.8961146,0.64507264,0.5464379,0.6764147,0.84288085,0.49532723,0.7759021,0.85936373,0.5070676,0.90138555,0.8383496,0.0,0.0,0.0,0.43242925,0.602843,0.71736026,0.0,0.0,0.0,0.43648484,0.56664723,0.82839376,0.46003437,0.90182835,0.7121051,0.47950664,0.9121394,0.73203105,0.5149098,0.9120387,0.79063004,0.4638856,0.9014517,0.2513857,0.4757268,0.8963109,0.20448673,0.5150465,0.90146565,0.35640678,-1.00,140.80862948936402,-1,-1,-1,-1,1.958683516625513,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,1.149956226348877,0.43637553,0.6083336,0.7617577,0.4796719,0.5716301,0.8093633,0.48354352,0.56146395,0.8224658,0.4953245,0.6501512,0.3147836,0.47960865,0.7286526,0.2678409,0.47567117,0.58220273,0.7780431,0.4872926,0.6660265,0.8496384,0.48348293,0.7341217,0.8732442,0.55023944,0.676469,0.7680706,0.5541147,0.66589713,0.6955248,0.4913752,0.7703978,0.63432795,0.49928945,0.88587856,0.32896215,0.5501818,0.681749,0.8701271,0.49133244,0.7760617,0.9013807,0.5070187,0.9015087,0.8638234,0.0,0.0,0.0,0.42868415,0.60297275,0.814643,0.0,0.0,0.0,0.44040838,0.57164186,0.812908,0.45618993,0.9068495,0.74679136,0.471809,0.92257226,0.7503182,0.51494324,0.91208535,0.81656325,0.4756368,0.89645535,0.15688567,0.4833259,0.8962172,0.12893423,0.51489675,0.89104617,0.16883002,-1.00,156.3295476356299,-1,-1,-1,-1,19.500287731062354,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,1.2247564792633057,0.4441874,0.6083444,0.73924285,0.4833939,0.571722,0.8272581,0.48729804,0.5662696,0.83086383,0.5069908,0.65007937,0.24069092,0.4794566,0.7286845,0.1618838,0.4756655,0.58748037,0.7844188,0.48368573,0.671214,0.8597579,0.48332158,0.73429793,0.87006193,0.5501967,0.6815924,0.81899595,0.55419505,0.6711601,0.7081536,0.48763466,0.7654198,0.6438383,0.5031169,0.89110714,0.39714298,0.546423,0.68676627,0.9031206,0.48746222,0.7760594,0.9190511,0.5070333,0.90154374,0.8484404,0.0,0.0,0.0,0.43635875,0.60297996,0.7700208,0.0,0.0,0.0,0.44426113,0.5716768,0.8199988,0.45997187,0.90699273,0.73444337,0.47568288,0.92260796,0.7500761,0.51496637,0.9121132,0.8146736,0.47167405,0.9014163,0.18187566,0.48329213,0.896242,0.15079921,0.5149142,0.8963314,0.21156543,-1.00,150.89017026515748,-1,-1,-1,-1,32.84007874255952,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,1.2845962047576904,0.44803268,0.6084157,0.66698974,0.48329312,0.57166,0.83834577,0.4873159,0.5613371,0.85672516,0.5110267,0.64492065,0.20385018,0.47954944,0.72884536,0.16830482,0.4678734,0.5925651,0.7987576,0.48366392,0.6764674,0.89842165,0.47965485,0.73431015,0.87976706,0.55021316,0.6866315,0.83550906,0.5581323,0.67127377,0.70298254,0.4952693,0.77049,0.6019267,0.49538162,0.88578594,0.33035403,0.54624665,0.6870015,0.8988085,0.4874667,0.7813454,0.8804071,0.507042,0.901522,0.86228085,0.44814804,0.60798866,0.054141574,0.4364594,0.60306394,0.69765,0.0,0.0,0.0,0.444236,0.5718781,0.8062476,0.46002507,0.9067405,0.7451051,0.47563034,0.9173423,0.748235,0.51496834,0.912048,0.81012267,0.47172886,0.8910968,0.18535164,0.47959712,0.87537307,0.15222795,0.514817,0.89103305,0.16208039,-1.00,138.8360053609392,-1,-1,-1,-1,18.636050543789022,-1,-1,-1,-1
2022:01:04:16:26:32,down_150_30_,1.3464350700378418,0.44432,0.6083616,0.6504075,0.4796409,0.571681,0.83671284,0.48729274,0.56132543,0.86273414,0.5147347,0.639788,0.1829965,0.47951296,0.72875917,0.13235907,0.46777424,0.59269446,0.8085835,0.48362508,0.67647225,0.9060583,0.47955388,0.7342931,0.89190286,0.5501739,0.6817325,0.8381338,0.558119,0.6711728,0.7079712,0.49535468,0.7705257,0.61938286,0.4953723,0.88067025,0.35355127,0.54614365,0.6869645,0.89265555,0.4874653,0.7812751,0.8917051,0.5070009,0.9014751,0.86691916,0.44812942,0.60346645,0.056300182,0.4364429,0.60303164,0.684,0.0,0.0,0.0,0.44424406,0.57190186,0.80640996,0.45999408,0.90185094,0.7589619,0.4755739,0.9172742,0.75085646,0.5149458,0.91201323,0.81768256,0.4755574,0.8910908,0.1859436,0.47964525,0.87542015,0.15336448,0.5148166,0.8910864,0.17440836,-1.00,145.7903137364251,-1,-1,-1,-1,33.8006891945461,-1,-1,-1,-1
