Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
22:26:44:998,0.000,0.010,0.008,-0.018,12.391,-24.044,13.377
22:26:44:998,0.000,-0.012,-0.005,-0.021,12.388,-24.100,13.307
22:26:44:998,0.000,0.012,0.015,-0.021,12.308,-24.223,13.300
22:26:45:152,0.154,0.016,0.025,-0.005,12.274,-24.314,13.280
22:26:45:153,0.155,0.015,0.013,0.006,12.246,-24.438,13.277
22:26:45:153,0.156,0.026,0.001,0.004,12.281,-24.490,13.126
22:26:45:154,0.156,-0.007,0.021,-0.020,12.319,-24.506,13.066
22:26:45:277,0.280,0.017,0.004,0.008,12.349,-24.523,13.005
22:26:45:278,0.281,-0.006,0.009,-0.014,12.364,-24.567,12.971
22:26:45:361,0.364,-0.002,-0.036,0.026,12.576,-25.128,12.603
22:26:45:362,0.365,0.011,-0.028,0.013,12.600,-25.122,12.566
22:26:45:363,0.366,0.001,-0.001,0.002,12.155,-24.633,12.565
22:26:45:435,0.437,0.005,0.006,-0.008,12.129,-24.657,12.558
22:26:45:436,0.438,0.006,0.000,-0.006,12.117,-24.654,12.530
22:26:46:857,1.859,-0.004,0.001,-0.014,12.291,-24.640,12.491
22:26:46:938,1.940,-0.007,0.008,-0.017,12.271,-24.652,12.542
22:26:46:938,1.940,-0.008,-0.003,-0.014,12.277,-24.736,12.619
22:26:46:938,1.941,0.002,-0.002,-0.011,12.278,-24.758,12.609
22:26:46:938,1.941,-0.008,0.000,-0.024,12.255,-24.767,12.539
22:26:47:278,2.280,-0.007,0.000,-0.018,12.297,-24.783,12.406
22:26:47:279,2.281,0.001,0.004,-0.009,12.297,-24.828,12.373
22:26:47:28,2.282,0.010,0.001,0.001,12.260,-24.943,12.322
22:26:47:28,2.282,0.021,0.016,-0.003,12.216,-25.043,12.287
22:26:47:299,2.302,0.023,0.015,-0.001,12.194,-25.092,12.241
22:26:47:299,2.302,0.010,0.023,-0.004,12.189,-25.145,12.208
22:26:47:411,2.414,0.023,0.017,0.000,12.202,-25.175,12.176
22:26:47:411,2.414,0.014,0.011,0.000,12.219,-25.217,12.163
22:26:47:411,2.414,0.018,0.009,-0.003,12.222,-25.254,12.152
22:26:47:411,2.414,0.012,0.005,-0.009,12.209,-25.393,12.197
22:26:47:7,2.702,0.003,0.019,-0.013,12.146,-25.446,12.225
22:26:47:7,2.702,0.005,0.020,-0.020,12.120,-25.477,12.216
22:26:47:701,2.703,0.011,-0.002,0.007,12.118,-25.487,12.195
22:26:47:701,2.703,0.004,0.010,-0.019,11.659,-25.815,12.106
22:26:47:725,2.727,0.003,0.015,-0.017,12.337,-26.210,12.066
22:26:47:726,2.728,0.004,-0.001,-0.012,12.332,-26.239,12.063
22:26:47:726,2.728,0.008,-0.005,0.004,12.363,-26.304,12.026
22:26:47:831,2.834,0.007,0.007,-0.010,12.369,-26.331,12.037
22:26:47:831,2.834,0.010,-0.015,0.007,12.384,-26.343,12.035
22:26:47:831,2.834,0.004,-0.001,-0.006,12.385,-26.361,12.076
