Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
22:18:29:689,0.000,0.005,-0.010,0.010,3.306,-33.388,6.167
22:18:29:689,0.000,0.015,-0.002,0.015,3.270,-33.418,6.157
22:18:29:69,0.001,0.010,0.006,0.013,3.246,-33.420,6.140
22:18:29:709,0.020,0.003,0.001,0.012,3.224,-33.428,6.136
22:18:29:762,0.072,0.012,-0.002,0.020,3.234,-33.449,6.141
22:18:29:788,0.098,0.017,-0.002,0.026,3.261,-33.469,6.129
22:18:29:843,0.154,0.023,-0.008,0.025,3.299,-33.454,6.103
22:18:29:843,0.154,0.007,-0.004,0.009,3.347,-33.374,6.076
22:18:29:946,0.256,-0.004,-0.006,-0.006,3.360,-33.083,6.044
22:18:30:001,0.312,-0.003,-0.008,-0.002,3.372,-33.061,6.036
22:18:30:002,0.313,0.001,-0.014,0.004,3.380,-33.061,6.042
22:18:30:026,0.337,-0.009,-0.016,0.000,3.380,-33.061,6.042
22:18:30:052,0.362,-0.006,-0.024,-0.002,3.380,-33.061,6.042
22:18:30:077,0.387,-0.007,-0.022,-0.002,3.382,-33.067,6.048
22:18:30:104,0.415,-0.009,-0.022,-0.007,3.368,-33.104,6.036
22:18:30:188,0.498,0.007,-0.014,0.005,3.350,-33.141,6.002
22:18:30:188,0.498,0.001,0.003,0.014,3.327,-33.206,5.968
22:18:30:189,0.499,0.018,0.004,0.027,3.322,-33.264,5.918
22:18:30:209,0.519,0.023,0.009,0.022,3.343,-33.323,5.808
22:18:30:234,0.545,0.029,0.021,0.024,3.364,-33.323,5.719
22:18:30:261,0.571,0.030,0.004,0.032,3.417,-33.262,5.542
22:18:30:345,0.656,0.003,0.001,0.014,3.455,-33.161,5.546
22:18:30:345,0.656,0.017,-0.022,0.018,3.487,-33.096,5.549
22:18:30:346,0.657,-0.002,0.001,-0.005,3.511,-32.972,5.605
22:18:30:368,0.679,0.000,-0.028,0.007,3.531,-32.900,5.618
22:18:30:391,0.702,-0.014,0.007,-0.010,3.545,-32.792,5.654
22:18:30:502,0.812,-0.003,-0.022,0.001,3.595,-32.684,5.649
22:18:30:502,0.812,0.006,-0.037,0.022,3.644,-32.654,5.650
22:18:30:559,0.870,-0.026,-0.009,-0.015,3.631,-32.636,5.801
22:18:30:559,0.870,0.004,-0.019,0.007,3.640,-32.663,5.848
22:18:30:559,0.870,0.001,-0.029,0.005,3.607,-32.662,5.953
22:18:30:604,0.915,-0.007,-0.007,-0.005,3.491,-32.566,6.064
22:18:30:605,0.916,-0.010,-0.002,-0.007,3.428,-32.532,6.131
22:18:30:657,0.968,-0.006,0.013,-0.016,3.383,-32.534,6.159
22:18:30:657,0.968,0.004,0.008,-0.008,3.362,-32.535,6.162
22:18:30:761,1.072,0.009,-0.003,0.017,3.471,-32.653,6.044
22:18:30:815,1.125,0.011,0.014,0.019,3.474,-32.709,6.042
22:18:30:815,1.125,0.005,-0.003,0.009,3.506,-32.750,6.051
22:18:30:839,1.149,0.010,-0.012,0.014,3.561,-32.775,6.070
22:18:30:864,1.175,-0.005,-0.014,0.011,3.619,-32.779,6.076
22:18:30:89,1.200,-0.008,-0.023,0.008,3.662,-32.777,6.077
22:18:30:916,1.226,-0.008,-0.035,-0.002,3.685,-32.776,6.087
22:18:30:969,1.280,-0.011,-0.027,-0.001,3.688,-32.782,6.108
22:18:31:025,1.335,0.004,0.007,0.007,3.520,-32.867,6.181
22:18:31:079,1.390,0.021,-0.003,0.019,3.516,-32.875,6.153
22:18:31:079,1.390,-0.017,0.010,-0.016,3.509,-32.806,6.092
22:18:31:16,1.471,-0.017,0.024,-0.010,3.468,-32.772,6.113
22:18:31:16,1.471,0.002,0.011,0.003,3.448,-32.807,6.158
22:18:31:16,1.471,-0.001,-0.007,0.001,3.455,-32.876,6.219
22:18:31:181,1.492,0.005,-0.002,0.010,3.467,-32.925,6.230
22:18:31:205,1.516,0.008,-0.021,0.013,3.508,-32.994,6.237
22:18:31:231,1.542,0.004,-0.017,0.016,3.531,-33.028,6.233
22:18:31:319,1.630,-0.004,-0.021,0.009,3.558,-33.043,6.178
22:18:31:319,1.630,-0.003,-0.002,-0.001,3.557,-33.021,6.179
22:18:31:336,1.647,0.002,-0.011,0.011,3.558,-33.027,6.186
22:18:31:389,1.699,0.003,0.000,0.002,3.565,-33.083,6.247
22:18:31:474,1.785,-0.006,-0.007,-0.002,3.555,-33.118,6.262
22:18:31:475,1.786,-0.004,-0.010,0.004,3.561,-33.139,6.289
22:18:31:523,1.834,0.005,-0.022,0.015,3.567,-33.188,6.309
22:18:31:523,1.834,0.009,-0.014,0.018,3.566,-33.237,6.329
22:18:31:547,1.858,0.004,-0.009,0.025,3.551,-33.252,6.317
22:18:31:573,1.884,0.015,-0.005,0.022,3.531,-33.261,6.284
22:18:31:629,1.940,0.009,0.017,0.007,3.461,-33.188,6.226
22:18:31:653,1.963,0.005,0.009,-0.001,3.450,-33.098,6.151
22:18:31:679,1.990,0.012,0.016,0.002,3.468,-33.041,6.107
22:18:31:705,2.016,-0.011,0.028,-0.020,3.484,-32.955,6.106
22:18:31:731,2.041,-0.002,0.015,-0.006,3.525,-32.917,6.108
22:18:31:844,2.154,-0.018,0.001,-0.018,3.613,-32.906,6.124
