Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
22:15:01:836,0.000,-0.025,-0.014,-0.013,5.326,-35.066,3.491
22:15:01:888,0.052,-0.002,-0.021,-0.008,5.379,-35.078,3.510
22:15:01:911,0.076,-0.014,-0.005,-0.023,5.376,-35.077,3.532
22:15:01:937,0.102,0.009,-0.027,-0.007,5.362,-35.106,3.526
22:15:02:045,0.210,-0.005,-0.005,-0.025,5.348,-35.112,3.564
22:15:02:046,0.210,-0.003,-0.002,-0.018,5.321,-35.128,3.568
22:15:02:075,0.239,0.007,-0.007,0.000,5.334,-35.155,3.557
22:15:02:075,0.239,-0.001,-0.028,-0.001,5.365,-35.205,3.557
22:15:02:075,0.239,0.011,-0.007,-0.004,5.375,-35.261,3.567
22:15:02:095,0.260,0.006,-0.017,-0.005,5.373,-35.289,3.588
22:15:02:209,0.373,0.020,-0.021,0.001,5.357,-35.310,3.575
22:15:02:209,0.373,-0.009,-0.010,-0.019,5.329,-35.282,3.581
22:15:02:21,0.374,-0.001,-0.006,-0.016,5.297,-35.255,3.567
22:15:02:21,0.375,-0.021,-0.001,-0.029,5.260,-35.263,3.594
22:15:02:225,0.390,-0.003,0.003,-0.025,5.247,-35.298,3.595
22:15:02:368,0.532,0.007,-0.005,0.005,5.242,-35.372,3.550
22:15:02:368,0.532,-0.011,0.024,-0.012,5.228,-35.420,3.586
22:15:02:368,0.532,0.007,0.007,0.002,5.237,-35.476,3.582
22:15:02:369,0.533,0.014,-0.006,0.012,5.270,-35.505,3.561
22:15:02:385,0.550,0.005,0.001,0.003,5.324,-35.505,3.545
22:15:02:387,0.551,0.007,-0.008,0.015,5.364,-35.505,3.531
22:15:02:409,0.574,0.014,-0.018,0.015,5.397,-35.504,3.518
22:15:02:55,0.715,0.002,-0.015,0.012,5.402,-35.489,3.546
22:15:02:551,0.715,0.011,-0.030,0.012,5.402,-35.453,3.555
22:15:02:551,0.715,0.015,-0.028,0.019,5.392,-35.382,3.552
22:15:02:552,0.716,-0.014,-0.010,-0.019,5.330,-35.266,3.632
22:15:02:574,0.738,-0.004,-0.008,-0.004,5.209,-35.127,3.622
22:15:02:708,0.872,-0.017,-0.001,-0.018,5.155,-34.623,3.666
22:15:02:708,0.872,0.000,0.004,-0.012,5.099,-34.568,3.649
22:15:02:709,0.873,-0.014,-0.012,-0.008,5.064,-34.540,3.656
22:15:02:71,0.874,-0.007,-0.003,-0.018,5.013,-34.518,3.694
22:15:02:727,0.891,0.003,-0.002,-0.013,4.981,-34.568,3.704
22:15:02:728,0.892,0.005,-0.002,-0.005,4.980,-34.568,3.697
22:15:02:865,1.029,-0.002,-0.006,-0.019,4.926,-34.258,3.661
22:15:02:866,1.030,0.004,-0.001,-0.006,4.855,-34.254,3.666
22:15:02:866,1.030,0.006,-0.003,-0.003,4.822,-34.254,3.678
22:15:02:911,1.075,0.004,0.017,-0.011,4.783,-34.254,3.699
22:15:02:911,1.076,0.002,0.005,-0.003,4.783,-34.254,3.699
22:15:03:021,1.186,0.000,0.007,-0.012,4.804,-34.252,3.738
