now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:19:45:27,up_120_30_,0.6980443000793457,0.526692,0.440841,0.9196633,0.5227905,0.49312443,0.881886,0.48333162,0.4880204,0.8976102,0.42459723,0.47750404,0.8867356,0.3853984,0.4512402,0.8460597,0.5774986,0.48801878,0.89134544,0.624844,0.47772184,0.8726225,0.6720239,0.4617932,0.8727306,0.5227631,0.65567434,0.8372546,0.49918878,0.6556014,0.8084975,0.5108667,0.7760634,0.8780207,0.5147072,0.90140396,0.8878815,0.55022717,0.65566814,0.8643531,0.54624456,0.7811577,0.9045639,0.54226524,0.9016344,0.8796696,0.5189227,0.4356767,0.9595785,0.538511,0.43569285,0.9277016,0.51102716,0.44082704,0.85258156,0.5464485,0.44084305,0.7526039,0.5384892,0.94331986,0.86296535,0.55013984,0.93835247,0.9430585,0.53448546,0.9120145,0.6790365,0.5148452,0.9382134,0.82488155,0.49538153,0.9380183,0.7500353,0.5148369,0.90688324,0.69710636,-1.00,169.8252855307783,-1,-1,-1,-1,166.78596739246726,-1,-1,-1,-1
2022:01:04:19:45:27,up_120_30_,0.8157298564910889,0.5266906,0.4408318,0.91995054,0.52279526,0.49312323,0.88214153,0.48333457,0.48801818,0.89893377,0.42458925,0.47750965,0.8811449,0.38541195,0.45131594,0.84865403,0.57751304,0.4880222,0.8929139,0.6248737,0.47768784,0.87277454,0.6720493,0.46177524,0.8716329,0.5227667,0.6556807,0.83647156,0.49919227,0.6556091,0.808361,0.51088285,0.776038,0.8796152,0.5147156,0.9014526,0.88744944,0.5502325,0.6556744,0.863528,0.5462481,0.78115416,0.90423197,0.54226595,0.90167475,0.8804758,0.51892865,0.43566388,0.95795363,0.5385145,0.43569002,0.9277733,0.51104504,0.44081628,0.85285765,0.5464582,0.44085684,0.76489484,0.54223067,0.9434144,0.8659676,0.550182,0.93843174,0.94449884,0.53446335,0.91207665,0.6739526,0.5148958,0.93831205,0.8254678,0.49917018,0.9381402,0.7519121,0.514818,0.9069615,0.6899987,-1.00,169.8092258177916,-1,-1,-1,-1,166.82500773469712,-1,-1,-1,-1
2022:01:04:19:45:27,up_120_30_,0.8835480213165283,0.5229097,0.44089112,0.92499775,0.5227328,0.48806328,0.8913585,0.4796626,0.48791686,0.8964227,0.42461455,0.47731116,0.8922589,0.38536304,0.4459725,0.8513971,0.5737844,0.48790708,0.88915735,0.6208415,0.4824672,0.881325,0.67190725,0.46182978,0.8668822,0.5227594,0.66064435,0.82825744,0.49916622,0.6556148,0.8011659,0.5109076,0.7760288,0.8752898,0.51472145,0.9014529,0.88212717,0.5502176,0.66065794,0.8541751,0.5462408,0.7811442,0.89329785,0.54225713,0.9015962,0.86799234,0.51884234,0.43574083,0.97085905,0.5383944,0.43572438,0.9250113,0.5109049,0.44084096,0.8464632,0.546357,0.44077227,0.7344229,0.54227406,0.94331527,0.84315383,0.55019826,0.93831074,0.915202,0.5344686,0.90699565,0.65107036,0.5149638,0.9382354,0.8037376,0.499267,0.9380696,0.7324919,0.5148034,0.9069451,0.6895622,-1.00,165.29229493013193,-1,-1,-1,-1,156.2153244581648,-1,-1,-1,-1
2022:01:04:19:45:27,up_120_30_,0.953362226486206,0.52292186,0.44089067,0.9229092,0.52273303,0.48806193,0.8907861,0.4796444,0.4879131,0.89144564,0.42456967,0.47724116,0.8937388,0.38530955,0.44106817,0.85250866,0.5737863,0.48792532,0.8882023,0.6208812,0.47772026,0.87985384,0.67193997,0.46178326,0.86501956,0.522765,0.660725,0.8247349,0.49917635,0.6556834,0.7945479,0.510872,0.7761203,0.86771774,0.5147467,0.9014529,0.88473576,0.5502238,0.66074485,0.84938526,0.5462525,0.78119975,0.892341,0.5422701,0.90157974,0.8655893,0.518847,0.43574244,0.97028375,0.53840506,0.43572485,0.92508197,0.51089674,0.44085118,0.84432524,0.54635966,0.4407776,0.7149517,0.5385268,0.9433052,0.8338301,0.55016285,0.9383162,0.9148848,0.5345111,0.9069759,0.6513364,0.5149454,0.9382377,0.8070978,0.49924335,0.938069,0.73701644,0.5148523,0.90693694,0.69119966,-1.00,165.23947560252,-1,-1,-1,-1,153.7897640063125,-1,-1,-1,-1
2022:01:04:19:45:27,up_120_30_,1.024172306060791,0.5266307,0.44086885,0.9243396,0.5227723,0.48808423,0.888423,0.48330626,0.48790893,0.8977743,0.42460406,0.47730023,0.8959054,0.3853148,0.44104826,0.85872984,0.57383186,0.48794067,0.89161134,0.6209508,0.48247293,0.87387884,0.6719648,0.46185157,0.8647595,0.52280176,0.6606421,0.82752955,0.49922788,0.65560395,0.8013433,0.5108906,0.7760972,0.8753609,0.514699,0.90150946,0.8749576,0.55025715,0.66066104,0.8535183,0.54624116,0.7811665,0.9006378,0.5422598,0.90165687,0.8713118,0.5188574,0.43573043,0.9682654,0.538421,0.43569082,0.9245409,0.5109304,0.44085953,0.84854627,0.5463782,0.44073743,0.73463845,0.5422287,0.9433806,0.85377717,0.5501636,0.9384051,0.9316686,0.5344525,0.91205084,0.65972775,0.5148751,0.9382729,0.80754524,0.49914908,0.93809074,0.7370745,0.5148093,0.911996,0.6802201,-1.00,165.27312101317358,-1,-1,-1,-1,154.6968182680376,-1,-1,-1,-1
2022:01:04:19:45:27,up_120_30_,1.0860323905944824,0.52667826,0.44084245,0.9219913,0.5227674,0.48804125,0.893878,0.4833121,0.48786953,0.9034046,0.42469695,0.47735363,0.9033235,0.3891059,0.4411048,0.86370105,0.57382363,0.48788086,0.89514583,0.62097996,0.47769392,0.8725003,0.67197067,0.4617674,0.8618957,0.5227923,0.6606817,0.82881755,0.49924096,0.65565234,0.7993017,0.5108705,0.77611434,0.8670253,0.5147764,0.8965362,0.8811799,0.5502405,0.66068906,0.85421956,0.546269,0.7812096,0.8912709,0.5422744,0.9014689,0.8649294,0.51889986,0.43569827,0.9656546,0.5384657,0.43568027,0.92737573,0.5109577,0.44082522,0.8597931,0.5463855,0.44075057,0.69872683,0.5384938,0.9432543,0.82040375,0.55015653,0.9382493,0.9001554,0.53451514,0.9068179,0.648911,0.51500493,0.93816566,0.7890394,0.50308514,0.9380238,0.71769726,0.51486963,0.9067691,0.6957204,-1.00,165.28079137710137,-1,-1,-1,-1,153.84919023150627,-1,-1,-1,-1
2022:01:04:19:45:28,up_120_30_,1.1568455696105957,0.5266974,0.44081607,0.9220989,0.52282345,0.48807043,0.8879532,0.4833532,0.48788464,0.9086393,0.42471313,0.47736597,0.89823747,0.3854623,0.44113517,0.86713904,0.5775128,0.48794472,0.89894205,0.6248272,0.47767574,0.8687136,0.6720018,0.45664266,0.859585,0.52282965,0.66073465,0.82301766,0.4992657,0.65568167,0.79422617,0.5108457,0.7761491,0.86017305,0.5147627,0.89655,0.8861252,0.5502933,0.66077286,0.84589857,0.54626954,0.7812306,0.8921182,0.5422664,0.901503,0.8687941,0.5189133,0.4356716,0.9604739,0.53849685,0.4356617,0.9270513,0.51099724,0.4408303,0.8517678,0.5464487,0.44077715,0.73450863,0.53853303,0.93843704,0.8347477,0.5501578,0.9382292,0.91355854,0.5344954,0.9068836,0.65293396,0.5149857,0.93814296,0.78851503,0.50308263,0.93799883,0.72326565,0.5148511,0.90678126,0.69865906,-1.00,161.8028292780325,-1,-1,-1,-1,154.74208154419276,-1,-1,-1,-1
2022:01:04:19:45:28,up_120_30_,1.2356090545654297,0.52670765,0.44083014,0.9211372,0.5228327,0.48807293,0.88665324,0.48336017,0.48787454,0.90976757,0.42472836,0.47736657,0.89861435,0.38547027,0.44596183,0.8689469,0.577518,0.4879542,0.89889765,0.6247746,0.47769815,0.87089026,0.6719712,0.4616992,0.86449695,0.52283484,0.6607194,0.82401776,0.49927005,0.65567297,0.79532653,0.51085585,0.7761638,0.860648,0.5148041,0.89653337,0.89265406,0.55030125,0.6607494,0.84733415,0.5462688,0.78123444,0.8934764,0.54226047,0.90151906,0.8607312,0.51892745,0.43567955,0.960809,0.53850836,0.4356796,0.92936504,0.5110159,0.44080698,0.853801,0.54645675,0.44077948,0.7442076,0.53842723,0.9432532,0.82237893,0.5500996,0.9382654,0.904461,0.53451896,0.90688545,0.6497111,0.51497453,0.9381115,0.7847539,0.50307775,0.93307453,0.72003454,0.51490617,0.9067322,0.70104164,-1.00,164.5901488299808,-1,-1,-1,-1,157.10921971612396,-1,-1,-1,-1
2022:01:04:19:45:28,up_120_30_,1.3014662265777588,0.5267033,0.4408364,0.9215188,0.5228315,0.48806933,0.8869278,0.48336133,0.48787785,0.9097369,0.4247373,0.47737697,0.89800584,0.38547376,0.44597355,0.8685449,0.57751906,0.48794642,0.89858663,0.6247778,0.47769925,0.86930835,0.67197096,0.46169502,0.86454356,0.5228417,0.66072065,0.8235628,0.49927482,0.6556751,0.7953225,0.5108508,0.77615905,0.8611836,0.5148003,0.89654565,0.89191794,0.5503103,0.6607494,0.8470389,0.5462671,0.7812355,0.8930627,0.54225534,0.9015317,0.8590921,0.5189242,0.43568808,0.96216464,0.53850263,0.43568382,0.929737,0.51101106,0.44081387,0.8526657,0.5464481,0.4407789,0.7391923,0.5384206,0.9432574,0.8201304,0.5500945,0.93827045,0.90227264,0.5345116,0.90690345,0.6476471,0.51497287,0.9381325,0.7878026,0.5030749,0.937968,0.7232721,0.5149043,0.90675175,0.70005333,-1.00,164.59634033649266,-1,-1,-1,-1,157.1028653095816,-1,-1,-1,-1
2022:01:04:19:45:28,up_120_30_,1.381218433380127,0.5267214,0.44084674,0.9190378,0.52283955,0.48807344,0.8852704,0.48335508,0.4878967,0.90577483,0.42467597,0.47735307,0.8998842,0.3854274,0.4411094,0.8648204,0.57754046,0.48794854,0.9001111,0.6248321,0.48246673,0.8670874,0.67199814,0.46185756,0.8595603,0.52285224,0.6606433,0.8254307,0.49929136,0.6556072,0.80090815,0.5108663,0.7760981,0.86628515,0.51478314,0.8965336,0.8855513,0.55031806,0.6606632,0.8479358,0.5462645,0.7812005,0.89395994,0.5422734,0.90153694,0.8631005,0.5189484,0.4356822,0.9585661,0.5422235,0.4357011,0.93088365,0.5110364,0.44078392,0.85114557,0.5464749,0.44080392,0.73978984,0.5384472,0.94329715,0.8196673,0.55011743,0.93830067,0.90295964,0.53452826,0.9069075,0.649536,0.51498544,0.9381458,0.7781647,0.5030751,0.9379837,0.7132451,0.51488066,0.9067452,0.6947409,-1.00,164.68967808873288,-1,-1,-1,-1,154.71918078675438,-1,-1,-1,-1
