now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:19:33:56,up_90_30_,0.8497292995452881,0.519026,0.44068143,0.955115,0.5187929,0.5191386,0.9309738,0.48337856,0.51911855,0.9248133,0.46386632,0.59797454,0.8717898,0.4562787,0.67118126,0.8935086,0.55423105,0.51916146,0.89335394,0.58153534,0.5717775,0.8432533,0.57783455,0.5718735,0.8212938,0.51878524,0.67650735,0.8594622,0.49136558,0.67648077,0.8510417,0.49917063,0.7812176,0.84109384,0.51091796,0.90147567,0.85867876,0.5462719,0.68149203,0.85517704,0.5422771,0.7812992,0.83855706,0.52668816,0.90148914,0.8472258,0.5186582,0.43542776,0.95436275,0.5306301,0.4355578,0.8933604,0.50699085,0.44078606,0.8079471,0.5461538,0.4410504,0.72358745,0.53062385,0.93841666,0.79278946,0.5463801,0.9381827,0.8633692,0.5227336,0.90695244,0.610041,0.5148617,0.93824255,0.80456984,0.49529752,0.93809885,0.7555223,0.51099575,0.9119906,0.6560946,-1.00,114.15898474139485,-1,-1,-1,-1,100.07247514937893,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,0.9813768863677979,0.5227712,0.44084683,0.9480857,0.51880854,0.51915467,0.9318442,0.4833737,0.51915616,0.923084,0.46383327,0.6028455,0.87333536,0.45627087,0.6763109,0.8975118,0.5542429,0.5191541,0.89149296,0.57784116,0.57708013,0.8436429,0.5815456,0.5663236,0.8280033,0.51880157,0.6815388,0.86792344,0.49138194,0.68149966,0.8603713,0.49915162,0.78124636,0.84068036,0.5109225,0.90148723,0.86198586,0.5462744,0.6815653,0.860708,0.54230773,0.7813216,0.8417892,0.52670616,0.9014778,0.84771633,0.5187748,0.43557814,0.9736424,0.5345458,0.43573692,0.91130316,0.5070559,0.4408232,0.8251975,0.5461887,0.44111347,0.6113419,0.53066134,0.93841946,0.7869922,0.546403,0.9381752,0.8576439,0.5227417,0.90693766,0.60703075,0.5148867,0.938297,0.8205207,0.4953163,0.93815464,0.7705122,0.51099336,0.91199476,0.66370136,-1.00,120.06217909368121,-1,-1,-1,-1,99.78735975984016,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.0651535987854004,0.51879257,0.43570316,0.9552944,0.5150847,0.5140663,0.94267267,0.48336175,0.51418215,0.9109726,0.46787593,0.59797764,0.85794324,0.45628425,0.6660415,0.89836615,0.55028176,0.5140003,0.9110575,0.5855774,0.5507133,0.8934584,0.5581406,0.48792955,0.8798823,0.51890486,0.6659167,0.8591678,0.49149138,0.6659792,0.8404731,0.4953389,0.7810561,0.8598506,0.51092535,0.8964899,0.85884905,0.54641616,0.6608389,0.8753243,0.5460579,0.7812839,0.86189985,0.53055614,0.9013828,0.8348392,0.5149097,0.430378,0.9118125,0.52662426,0.4353544,0.87460196,0.5030979,0.4408134,0.7376807,0.5424567,0.44616595,0.68283707,0.5306201,0.93833464,0.7957089,0.54641217,0.93810016,0.86044645,0.52284044,0.90676355,0.6140725,0.5148369,0.9381449,0.80612445,0.49524966,0.93798125,0.75537187,0.51100713,0.90671027,0.6795525,-1.00,106.8824136359571,-1,-1,-1,-1,100.3192344909995,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.1484501361846924,0.51877964,0.43576136,0.9708105,0.51867163,0.5140553,0.92016923,0.4833611,0.5141691,0.8967235,0.47171497,0.6028488,0.8628391,0.4562149,0.6659041,0.90870696,0.5503958,0.5089636,0.8910014,0.58566535,0.566531,0.91400516,0.569907,0.52437717,0.9205927,0.5188709,0.6711878,0.850359,0.49147284,0.6711781,0.8404525,0.49534562,0.78113544,0.8566098,0.51086247,0.896516,0.8545252,0.54635656,0.6712053,0.8545685,0.5423843,0.78133297,0.8495122,0.52678883,0.90146255,0.8437149,0.5148452,0.43042362,0.9243376,0.5228546,0.43529797,0.88833046,0.49921772,0.44066507,0.81948876,0.5422828,0.44083166,0.6504218,0.5305585,0.93829197,0.802193,0.54635626,0.9380733,0.8616456,0.52282226,0.9068684,0.6311056,0.5147078,0.93810886,0.7951335,0.4914218,0.93794847,0.76681364,0.5109785,0.9067434,0.677817,-1.00,132.57357003801667,-1,-1,-1,-1,100.3278366635265,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.2397353649139404,0.5189121,0.44059414,0.9645295,0.51877046,0.5140135,0.90940964,0.48346663,0.5140949,0.90705216,0.46783954,0.6028553,0.86698174,0.45621964,0.67114294,0.9108363,0.5541306,0.51391244,0.87143373,0.5816607,0.5821991,0.8851989,0.5775165,0.5507436,0.8624259,0.5188839,0.6712462,0.8451055,0.49147078,0.6712087,0.8369458,0.49533892,0.7811706,0.853683,0.51087755,0.8965413,0.8559797,0.5463767,0.6763147,0.8495031,0.5424356,0.78635556,0.8444071,0.5267883,0.90146434,0.8395612,0.51494527,0.43537107,0.94185203,0.5266725,0.43537736,0.88385177,0.5030768,0.44072315,0.8161525,0.5423322,0.44076252,0.5896221,0.53056896,0.9382885,0.7959098,0.5463594,0.93806374,0.85727346,0.522827,0.9068458,0.6255336,0.5147401,0.93814284,0.8041953,0.49145508,0.937997,0.77040726,0.51099765,0.90677047,0.6794213,-1.00,122.24965020818102,-1,-1,-1,-1,99.97457413576446,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.3334848880767822,0.51874024,0.4358199,0.97346663,0.5187211,0.5142122,0.9263952,0.48340255,0.51423275,0.92058754,0.4601087,0.5874871,0.8399197,0.45618185,0.64509326,0.9667391,0.554157,0.51420224,0.8903145,0.57768774,0.58220357,0.8559478,0.5775445,0.5770465,0.7620361,0.51879925,0.6712523,0.8559668,0.49139705,0.6712212,0.83982015,0.49524704,0.7811644,0.85681576,0.5109749,0.901363,0.86752146,0.5462896,0.6712903,0.8518413,0.54237866,0.781301,0.85679084,0.53055644,0.89651805,0.8397171,0.51478547,0.4353529,0.93002635,0.5227949,0.43537343,0.89961135,0.49920622,0.44076458,0.80847245,0.5384753,0.44084692,0.66982615,0.53067553,0.93822885,0.7954696,0.5464198,0.93800616,0.85482275,0.5228525,0.90176845,0.6313882,0.5148999,0.9380979,0.78410256,0.49914747,0.93796825,0.7270816,0.5110726,0.9068335,0.6787885,-1.00,110.39665124290319,-1,-1,-1,-1,101.78406094888496,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.4162635803222656,0.5186939,0.44060284,0.9717823,0.51868826,0.51915145,0.936913,0.48336414,0.51917416,0.9319935,0.45994818,0.5874402,0.8471237,0.45614427,0.6397382,0.9072969,0.5541411,0.5191211,0.8969897,0.5774973,0.5821229,0.8146078,0.57771355,0.6031218,0.83023316,0.51881236,0.6764556,0.8733656,0.49140453,0.6764217,0.8521352,0.49524567,0.7812505,0.8516645,0.5109515,0.89653236,0.86813605,0.54628885,0.67649823,0.8660517,0.54238236,0.78135693,0.8564026,0.5305368,0.8965415,0.84559524,0.51471466,0.4353977,0.924814,0.5227244,0.43539798,0.9044655,0.49536696,0.44081178,0.81350684,0.5383919,0.44086975,0.64950675,0.53064525,0.938224,0.8076573,0.54639834,0.938003,0.86805236,0.52284455,0.9017964,0.6393107,0.51482785,0.9380533,0.7810825,0.49531665,0.93306065,0.7313086,0.51105225,0.9067734,0.6826326,-1.00,105.62625647891197,-1,-1,-1,-1,102.75925628769136,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.505025863647461,0.51500094,0.44079494,0.976316,0.5187247,0.519205,0.937671,0.48339197,0.51415545,0.90986824,0.45220163,0.5822065,0.8657638,0.4561571,0.5614389,0.87821966,0.5542654,0.51948965,0.9067712,0.5774723,0.58744544,0.84057724,0.58144706,0.64512223,0.9536122,0.51875544,0.6712129,0.85742325,0.49131876,0.6711242,0.83580464,0.49522206,0.7811444,0.8572425,0.5109467,0.9013588,0.86097074,0.5462549,0.6712759,0.8523479,0.5423355,0.7812559,0.8523033,0.52677923,0.9014139,0.84125876,0.5108746,0.43562776,0.9214454,0.5189548,0.43555465,0.93563926,0.4913752,0.4410983,0.83051735,0.5345558,0.44099617,0.6707958,0.5306566,0.93833697,0.8154344,0.54641813,0.9381065,0.88304865,0.52282053,0.906779,0.6322256,0.51484007,0.9381478,0.779863,0.49530205,0.93800944,0.73226887,0.51105255,0.9068246,0.6706868,-1.00,102.66717445564028,-1,-1,-1,-1,111.80830581494209,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.59877610206604,0.51503927,0.4409752,0.9652453,0.51509553,0.5191852,0.94328535,0.4833294,0.51419264,0.896919,0.45209885,0.5716617,0.9165852,0.4560171,0.5298381,0.8216918,0.55045235,0.5193716,0.9282679,0.57753235,0.5927227,0.87172437,0.5816795,0.65541065,0.94381773,0.5187178,0.6764315,0.8689927,0.48763862,0.6763489,0.850156,0.4952747,0.7810703,0.85452837,0.51096845,0.8965034,0.86300945,0.54625744,0.6764831,0.87023795,0.5424082,0.7812924,0.8509933,0.5305429,0.9013556,0.8331567,0.51090425,0.435804,0.9259783,0.5189311,0.43571374,0.9460458,0.49133477,0.44609872,0.8278194,0.5345356,0.44103867,0.5585066,0.5305826,0.9382203,0.7957549,0.5463801,0.93801737,0.8538153,0.5228749,0.9017972,0.62947416,0.5148307,0.93805015,0.7639353,0.4953149,0.9330595,0.71732175,0.5146901,0.906726,0.67519873,-1.00,103.23016912626414,-1,-1,-1,-1,141.26252441905362,-1,-1,-1,-1
2022:01:04:19:33:57,up_90_30_,1.6845457553863525,0.51507807,0.44101506,0.96578705,0.5150589,0.5141948,0.9259175,0.4833871,0.5140656,0.9034175,0.4442898,0.55582213,0.841032,0.46787974,0.48281366,0.8314035,0.5504089,0.51923805,0.9098441,0.57379955,0.5978004,0.86639446,0.5816322,0.65569603,0.9106348,0.5150774,0.67120135,0.8538811,0.48751667,0.6711015,0.8494928,0.49151224,0.78110194,0.86717826,0.5109458,0.89648557,0.8628534,0.5461886,0.67127687,0.8512517,0.5423681,0.78120637,0.86573374,0.5267648,0.89651966,0.8366066,0.5109857,0.44059864,0.9362733,0.51895994,0.43577102,0.9504039,0.4914314,0.44602403,0.83124787,0.53448594,0.44100657,0.59270585,0.530578,0.93822765,0.78592473,0.54638743,0.93801826,0.8445629,0.5228424,0.90175253,0.63031054,0.51489073,0.9380559,0.7686027,0.49536207,0.9330789,0.7195703,0.51105905,0.9067128,0.672993,-1.00,111.00753340337047,-1,-1,-1,-1,116.62448099266084,-1,-1,-1,-1
