Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:15:25:055,0.000,0.008,-0.041,-0.013,-13.821,-33.750,-1.245
10:15:25:287,0.232,-0.012,-0.024,-0.006,-13.773,-33.620,-1.197
10:15:25:287,0.232,-0.010,-0.028,0.002,-13.720,-33.629,-1.175
10:15:25:288,0.233,-0.017,-0.019,-0.014,-13.683,-33.582,-1.087
10:15:25:289,0.234,0.001,-0.018,-0.001,-13.650,-33.521,-1.114
10:15:25:307,0.253,-0.002,-0.016,0.003,-13.610,-33.504,-1.136
10:15:25:307,0.253,-0.002,-0.012,-0.001,-13.563,-33.464,-1.113
10:15:26:039,0.984,0.005,-0.002,0.006,-13.552,-33.350,-1.113
10:15:26:406,1.351,0.007,-0.025,-0.005,-13.553,-33.298,-1.126
10:15:26:827,1.772,-0.005,-0.004,0.004,-13.548,-33.456,-1.116
10:15:27:62,2.565,-0.007,-0.008,0.010,-13.531,-33.451,-1.098
10:15:27:62,2.565,-0.013,-0.013,0.010,-13.517,-33.660,-1.018
10:15:27:964,2.910,-0.012,-0.003,0.012,-13.508,-33.653,-1.013
10:15:27:964,2.910,-0.005,-0.018,0.004,-13.544,-33.692,-1.046
10:15:27:965,2.911,-0.003,-0.035,-0.009,-13.993,-33.941,-1.338
10:15:27:966,2.912,-0.015,-0.029,-0.027,-13.907,-33.918,-1.218
10:15:28:331,3.276,-0.038,0.000,-0.015,-13.709,-33.927,-1.435
10:15:28:457,3.402,-0.020,-0.043,0.008,-13.734,-33.920,-1.546
10:15:28:458,3.404,0.039,-0.067,-0.010,-13.868,-33.896,-1.877
10:15:28:595,3.541,-0.025,-0.044,-0.016,-14.038,-33.719,-1.571
10:15:28:596,3.542,-0.006,0.011,0.016,-13.557,-33.482,-1.383
10:15:28:596,3.542,0.011,0.013,0.020,-13.511,-33.458,-1.407
10:15:28:597,3.543,-0.005,0.010,0.012,-13.536,-33.428,-1.349
10:15:28:701,3.646,0.010,-0.027,0.000,-13.652,-33.421,-1.361
