Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:37:25:739,0.000,-0.014,-0.006,-0.009,26.569,-26.205,13.396
10:37:25:741,0.002,-0.012,-0.006,-0.009,26.571,-26.220,13.429
10:37:25:767,0.028,-0.019,-0.006,-0.009,26.587,-26.251,13.480
10:37:25:767,0.028,-0.014,0.005,-0.012,26.592,-26.238,13.541
10:37:25:768,0.029,-0.006,0.007,-0.004,26.594,-26.234,13.556
10:37:25:768,0.029,-0.011,-0.003,-0.003,26.555,-26.240,13.579
10:37:25:884,0.146,-0.010,-0.016,-0.008,26.517,-26.229,13.613
10:37:25:884,0.146,-0.005,-0.005,-0.001,26.504,-26.212,13.633
10:37:25:947,0.208,-0.009,-0.021,-0.004,26.511,-26.212,13.633
10:37:25:948,0.209,-0.008,-0.005,-0.003,26.511,-26.204,13.634
10:37:26:311,0.572,-0.004,-0.001,-0.004,26.610,-26.029,13.798
10:37:26:312,0.573,-0.004,-0.007,0.000,26.611,-26.020,13.808
10:37:26:368,0.629,-0.004,0.002,0.000,26.611,-26.020,13.808
10:37:26:381,0.642,-0.003,0.005,-0.002,26.611,-26.020,13.808
10:37:26:403,0.664,-0.005,0.006,-0.006,26.612,-26.018,13.815
10:37:26:403,0.664,-0.010,0.001,-0.009,26.575,-26.006,13.821
10:37:26:404,0.665,-0.002,0.002,-0.003,26.546,-25.992,13.833
10:37:26:405,0.666,-0.007,-0.009,-0.001,26.500,-25.973,13.840
10:37:26:573,0.834,0.000,-0.007,-0.003,26.455,-25.980,13.827
10:37:26:793,1.054,22.060,-21.591,-21.387,137.424,3.320,114.033
10:37:26:821,1.082,-0.020,-0.010,-0.007,26.493,-26.125,14.370
10:37:26:929,1.190,0.003,-0.002,0.000,26.330,-26.430,14.490
10:37:26:93,1.191,0.001,-0.003,-0.003,26.321,-26.460,14.529
10:37:26:93,1.191,-0.013,-0.003,-0.006,26.334,-26.050,14.565
10:37:27:039,1.300,-0.004,-0.013,-0.007,26.189,-26.199,14.770
10:37:27:039,1.300,0.005,-0.012,-0.006,26.181,-26.183,14.781
10:37:27:07,1.331,-0.015,-0.033,-0.006,26.190,-26.182,14.781
10:37:27:07,1.331,-0.018,-0.036,-0.005,26.241,-26.201,14.803
10:37:27:104,1.366,-0.012,-0.033,-0.014,26.325,-26.249,14.845
10:37:27:129,1.390,0.007,-0.026,-0.012,26.415,-26.220,14.868
10:37:27:169,1.430,-0.005,0.015,-0.003,26.640,-26.230,14.844
10:37:27:17,1.431,0.002,0.038,-0.006,26.778,-26.266,14.777
10:37:27:205,1.466,0.000,0.031,0.000,26.865,-26.213,14.710
10:37:27:285,1.546,0.008,0.027,-0.001,26.847,-26.217,14.695
10:37:27:285,1.546,0.006,0.010,0.000,26.784,-26.223,14.669
10:37:27:286,1.547,0.012,0.020,0.000,26.735,-26.293,14.671
10:37:27:32,1.581,0.010,-0.009,-0.002,26.708,-26.344,14.647
10:37:27:32,1.581,-0.003,0.000,-0.004,26.677,-26.451,14.603
10:37:27:356,1.617,-0.023,-0.010,-0.011,26.664,-26.546,14.576
10:37:27:42,1.682,-0.017,0.000,-0.019,26.653,-26.645,14.562
10:37:27:42,1.682,-0.020,-0.016,-0.019,26.611,-26.680,14.586
10:37:27:481,1.742,-0.020,-0.014,-0.022,26.570,-26.701,14.614
10:37:27:493,1.754,-0.019,-0.014,-0.015,26.532,-26.698,14.646
10:37:27:558,1.819,-0.009,0.001,0.000,26.571,-26.779,14.692
10:37:27:592,1.853,-0.007,0.006,-0.004,26.572,-26.694,14.718
10:37:27:617,1.878,-0.001,-0.011,-0.006,26.549,-26.670,14.703
10:37:27:697,1.959,-0.007,-0.004,-0.002,26.549,-26.626,14.668
10:37:27:697,1.959,0.002,0.005,-0.005,26.580,-26.611,14.654
10:37:27:782,2.043,0.006,0.017,-0.006,26.641,-26.516,14.591
