Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:12:20:471,0.000,0.011,-0.033,0.005,-6.144,-40.288,-2.059
10:12:20:471,0.000,-0.008,-0.049,-0.014,-6.129,-40.335,-2.146
10:12:20:472,0.001,-0.023,-0.030,0.001,-6.039,-40.408,-2.277
10:12:20:522,0.051,-0.024,-0.007,-0.003,-5.796,-40.487,-2.305
10:12:20:721,0.250,0.014,-0.017,0.018,-5.756,-40.785,-2.401
10:12:20:722,0.251,0.006,0.004,0.016,-5.703,-41.083,-2.471
10:12:20:722,0.251,-0.012,-0.002,0.013,-5.630,-41.106,-2.465
10:12:20:723,0.252,-0.020,-0.003,0.005,-5.571,-41.121,-2.456
10:12:20:779,0.308,-0.011,-0.006,0.002,-5.639,-40.970,-2.462
10:12:20:779,0.308,0.000,-0.016,0.002,-5.657,-40.933,-2.481
10:12:20:804,0.333,-0.012,-0.023,-0.006,-5.661,-40.890,-2.475
10:12:20:804,0.333,0.004,-0.026,0.008,-5.659,-40.838,-2.506
10:12:20:805,0.335,-0.012,-0.018,-0.013,-5.659,-40.693,-2.556
10:12:20:835,0.364,-0.014,-0.023,0.000,-5.613,-40.702,-2.667
10:12:20:86,0.389,-0.034,-0.026,-0.009,-5.607,-40.674,-2.647
10:12:20:898,0.427,-0.017,-0.012,0.002,-5.581,-40.568,-2.644
10:12:21:087,0.617,-0.002,-0.029,-0.004,-5.725,-40.338,-2.744
10:12:21:087,0.617,-0.012,-0.042,-0.014,-5.772,-40.261,-2.709
10:12:21:109,0.639,-0.011,-0.026,0.003,-5.797,-40.253,-2.725
10:12:21:176,0.705,0.010,-0.039,0.006,-5.793,-40.245,-2.741
10:12:21:176,0.705,-0.006,-0.026,-0.008,-5.796,-40.241,-2.690
10:12:21:24,0.770,0.001,-0.023,0.010,-5.785,-40.266,-2.734
10:12:21:24,0.770,0.023,-0.024,0.012,-5.776,-40.265,-2.758
10:12:21:241,0.771,0.003,-0.012,0.011,-5.749,-40.259,-2.764
10:12:21:3,0.829,0.003,-0.005,0.022,-5.694,-40.342,-2.830
10:12:21:3,0.829,-0.014,-0.021,-0.002,-5.656,-40.337,-2.817
10:12:21:359,0.888,-0.032,-0.019,-0.012,-5.663,-40.563,-2.877
10:12:21:384,0.914,-0.023,-0.016,-0.017,-5.663,-40.590,-2.905
10:12:21:421,0.951,-0.022,-0.020,-0.019,-5.676,-40.597,-2.930
10:12:21:518,1.047,-0.021,-0.011,-0.002,-5.664,-40.750,-3.041
10:12:21:519,1.049,-0.023,-0.027,-0.010,-5.658,-40.721,-3.051
10:12:21:52,1.050,-0.021,-0.014,-0.011,-5.663,-40.799,-3.090
10:12:21:574,1.104,-0.005,-0.022,0.003,-5.642,-40.757,-3.225
10:12:21:575,1.105,-0.001,-0.023,0.004,-5.660,-40.726,-3.244
10:12:21:646,1.175,0.003,-0.030,0.001,-5.699,-40.624,-3.305
10:12:21:646,1.175,0.016,-0.031,-0.001,-5.699,-40.167,-3.389
10:12:21:647,1.176,0.021,-0.029,0.002,-5.660,-40.080,-3.423
10:12:21:647,1.176,0.020,-0.007,0.010,-5.585,-39.993,-3.486
10:12:21:699,1.229,0.024,-0.007,0.018,-5.536,-39.970,-3.562
10:12:21:7,1.230,0.019,-0.002,-0.013,-5.534,-39.928,-3.528
10:12:22:87,2.400,-0.011,-0.002,0.025,-5.377,-39.928,-4.524
10:12:22:972,2.501,-0.004,-0.026,0.008,-5.473,-39.784,-4.660
10:12:22:972,2.501,-0.046,-0.029,0.004,-5.553,-39.745,-4.867
